Name,Class,Direction,Time
N_5998,car,route_10,411.24888469999996

N_6377,motorcycle,route_11,411.32165649999996

N_6409,car,route_10,412.4904573

N_6417,motorcycle,route_11,412.8520678

N_6402,motorcycle,route_9,413.0727288

N_6260,truck,route_10,413.364686

N_6453,motorcycle,route_11,414.2317279

N_6462,motorcycle,route_11,414.81654249999997

N_6511,motorcycle,route_9,416.98299119999996

N_6517,motorcycle,route_9,417.3402565

N_6504,car,route_10,417.4860562

N_6535,motorcycle,route_10,418.6383232

N_6537,car,route_9,419.5061856

N_6532,car,route_9,420.80575999999996

N_6563,car,route_11,420.9544535

N_6565,car,route_11,421.16927999999996

N_6567,car,route_9,421.24087349999996

N_6572,car,route_9,421.6775634

N_6540,car,route_9,423.1953886

N_6624,motorcycle,route_11,425.44131219999997

N_6611,motorcycle,route_10,425.6598464

N_6647,motorcycle,route_10,427.6846064

N_6657,motorcycle,route_11,427.8276011

N_6659,motorcycle,route_11,428.1108762

N_6663,motorcycle,route_11,428.3291721

N_6690,motorcycle,route_10,431.9263474

N_6755,motorcycle,route_10,439.8999334

N_6684,truck,route_10,440.11343589999996

N_6772,motorcycle,route_9,440.4777345

N_6775,motorcycle,route_9,440.69206829999996

N_6798,motorcycle,route_11,441.8408386

N_6810,motorcycle,route_11,442.4936477

N_6813,motorcycle,route_11,442.925078

N_6807,car,route_10,443.2126601

N_6815,motorcycle,route_10,443.42939559999996

N_6823,truck,route_10,443.862304

N_6840,car,route_10,445.95796659999996

N_6851,motorcycle,route_10,447.9129238

N_6904,motorcycle,route_10,452.39024489999997

N_6903,motorcycle,route_9,452.7510365

N_6935,motorcycle,route_10,454.4896005

N_6938,motorcycle,route_10,454.7801934

N_6960,motorcycle,route_9,457.0275345

N_6981,motorcycle,route_9,457.9658538

N_7000,motorcycle,route_11,458.9016183

N_7006,motorcycle,route_10,459.8394623

N_6995,motorcycle,route_10,459.9874652

N_7016,motorcycle,route_11,460.1313446

N_6834,car,route_9,461.1489959

N_7027,motorcycle,route_11,461.1490445

N_7018,motorcycle,route_10,462.4548541

