S_Name,Class,Direction,Time 
S_115390,car,route_5,8150.5741672
S_115620,car,route_5,8162.2136405
S_115665,car,route_3,8162.2929324
S_115676,car,route_3,8162.614241
S_115727,car,route_5,8164.2872291
S_115734,car,route_3,8164.2873254
S_115834,car,route_5,8167.1480161
S_115824,car,route_3,8167.3889899
S_115849,car,route_5,8167.5477622
S_115871,car,route_5,8168.0254483
S_115920,car,route_5,8169.9382423
S_115925,car,route_5,8170.1778194
S_115999,car,route_5,8173.4392966
S_115848,car,route_3,8173.897778
S_116028,car,route_5,8174.0521819
S_116124,motorcycle,route_3,8176.2770305
S_116134,motorcycle,route_3,8176.4309226
S_116227,car,route_5,8178.6626447
S_116246,car,route_5,8179.0456105
S_116265,car,route_5,8179.5054638
S_116102,car,route_3,8179.733619
S_116280,car,route_5,8179.7337104
S_116314,motorcycle,route_4,8180.4986817
S_116099,car,route_5,8181.2655429
S_116465,car,route_5,8184.4715752
S_116472,car,route_5,8184.5499266
S_116278,car,route_3,8185.0127012
S_116575,car,route_3,8187.9313226
S_116580,car,route_3,8188.2393446
S_116597,car,route_3,8188.624271
S_116601,car,route_5,8188.7837685
S_116201,car,route_4,8188.863530399999
S_116618,car,route_5,8189.0273222000005
S_116645,car,route_5,8189.7497250999995
S_116253,car,route_5,8191.5223024
S_116489,car,route_3,8191.9202072
S_116788,car,route_5,8193.718138600001
S_116803,car,route_5,8194.1730838
S_116734,car,route_3,8194.323676700002
S_116830,car,route_5,8195.554188
S_116857,car,route_3,8196.093832800001
S_116549,car,route_3,8196.245742100002
S_116882,car,route_3,8198.165139
S_116843,car,route_3,8199.7784109
S_116846,car,route_5,8200.0857496
S_116984,motorcycle,route_3,8203.474064900001
S_116886,car,route_3,8203.935938800001
S_116954,car,route_3,8206.7871068
S_117041,motorcycle,route_3,8206.9419402
S_117036,motorcycle,route_5,8207.017943500001
S_117046,motorcycle,route_4,8207.1754724
S_117054,motorcycle,route_4,8207.711063
S_116995,car,route_5,8208.1729104
S_117071,motorcycle,route_3,8209.9450844
S_117091,car,route_5,8210.0981288
S_117098,car,route_5,8210.5571342
S_117113,motorcycle,route_3,8211.323195100002
S_117132,car,route_5,8212.176069300001
S_117137,car,route_5,8212.330691800002
S_117043,car,route_3,8212.487218
S_117193,motorcycle,route_3,8215.4110994
S_117033,car,route_5,8215.572176500002
S_117196,motorcycle,route_4,8215.572274
S_117096,car,route_3,8215.8095974
S_117213,car,route_5,8218.0914014
S_117230,car,route_5,8218.171325500001
S_117204,car,route_3,8220.4736383
S_117291,car,route_5,8221.1126036
S_117312,motorcycle,route_3,8222.300801700001
S_117272,motorcycle,route_3,8222.6951743
S_117246,car,route_5,8224.3636819
S_117325,car,route_3,8225.637143000002
S_117377,car,route_3,8228.5063083
S_117436,motorcycle,route_3,8228.818434600002
S_117440,motorcycle,route_4,8229.0559635
S_117423,motorcycle,route_5,8229.216312
S_117474,motorcycle,route_4,8231.042205200001
S_117483,motorcycle,route_3,8231.4500251
S_117420,car,route_5,8231.6853661
S_117504,motorcycle,route_3,8232.0072889
S_117478,motorcycle,route_3,8232.2490784
S_117505,motorcycle,route_3,8232.4115693
S_117532,car,route_5,8233.129473300001
S_117548,motorcycle,route_3,8233.538534000001
S_117373,car,route_3,8234.5634842
S_117590,motorcycle,route_3,8234.798159700002
S_117626,motorcycle,route_4,8236.079726400001
S_117657,car,route_3,8237.116146400002
S_117637,motorcycle,route_3,8239.177643100002
S_117701,motorcycle,route_3,8239.177718
S_117710,motorcycle,route_3,8239.414740600001
S_117719,motorcycle,route_5,8240.214640900002
S_117739,motorcycle,route_3,8240.7667562
S_117621,car,route_5,8241.167126100001
S_117752,car,route_5,8244.667448100001
S_117819,motorcycle,route_5,8246.0197996
S_117830,motorcycle,route_3,8248.3375209
S_117806,car,route_5,8249.9290552
S_117927,motorcycle,route_4,8251.370468100002
S_117935,motorcycle,route_4,8251.773734900002
S_117960,motorcycle,route_5,8255.0429807
S_117952,motorcycle,route_3,8255.2870576
S_117977,motorcycle,route_3,8255.3672996
S_117944,motorcycle,route_3,8255.5298944
S_117882,car,route_5,8255.9242835
S_118007,motorcycle,route_3,8257.8457744
S_118044,motorcycle,route_4,8259.842302300001
S_118031,motorcycle,route_3,8260.161603800001
S_118079,motorcycle,route_4,8261.2000012
S_118091,motorcycle,route_4,8261.439614800001
S_118100,motorcycle,route_4,8261.7589807
S_118107,motorcycle,route_3,8263.1442411
S_118073,motorcycle,route_3,8264.259296200002
S_118137,motorcycle,route_3,8264.6584414
S_118124,motorcycle,route_5,8264.976126500002
S_118159,motorcycle,route_3,8265.372035100001
S_118170,motorcycle,route_3,8266.342533300001
S_118187,car,route_5,8267.7047765
S_118227,truck,route_5,8271.044797100001
S_118237,truck,route_5,8271.526418700001
S_118278,motorcycle,route_4,8274.562139200001
S_118282,motorcycle,route_4,8274.8810164
S_118285,motorcycle,route_4,8275.038131700001
S_118293,motorcycle,route_4,8275.363451800002
S_118298,truck,route_5,8275.602528000001
S_118301,motorcycle,route_4,8275.6785708
S_118306,motorcycle,route_4,8275.8381742
S_118230,motorcycle,route_3,8276.155910000001
S_118315,motorcycle,route_4,8276.315512800002
S_118318,truck,route_5,8276.394783400001
S_118383,truck,route_5,8280.393618400001
S_118396,truck,route_5,8281.197023300001
S_118419,truck,route_5,8282.7163612
S_118426,car,route_5,8283.358831000001
S_118454,truck,route_5,8284.80026
S_118458,motorcycle,route_3,8285.672775000001
S_118338,car,route_3,8289.60813
S_118519,car,route_5,8289.843096400002
S_118544,motorcycle,route_4,8291.682833600002
S_118547,motorcycle,route_4,8291.8470063
S_118546,motorcycle,route_4,8292.5569108
S_118552,car,route_5,8292.636882100001
S_118555,car,route_5,8292.794397200001
S_118575,truck,route_5,8294.227893700001
S_118576,car,route_5,8294.307482200002
S_118581,truck,route_5,8294.5496509
S_118583,truck,route_5,8294.708038100001
S_118604,motorcycle,route_4,8295.986266400001
S_118651,car,route_5,8298.5536155
S_118657,car,route_5,8298.7911554
S_118649,car,route_3,8299.6749868
S_118707,car,route_3,8301.7483047
S_118718,motorcycle,route_4,8301.987940500001
S_118731,motorcycle,route_4,8302.3964828
S_118743,car,route_3,8302.8714025
S_118765,car,route_3,8304.3978112
S_118780,car,route_3,8305.608818100001
S_118784,car,route_3,8305.766035100001
S_118811,car,route_3,8307.438884000001
S_118805,motorcycle,route_3,8308.1628316
S_118822,motorcycle,route_3,8308.4812332
S_118829,car,route_3,8308.7167664
S_118834,motorcycle,route_3,8308.877402400001
S_118838,car,route_3,8309.1164573
S_118845,car,route_3,8309.441156600002
S_118854,car,route_3,8310.155979000001
S_118868,car,route_3,8310.8779267
S_118872,car,route_3,8311.1209101
S_118883,car,route_3,8312.5648798
S_118888,car,route_3,8312.802858100002
S_118894,car,route_3,8312.964272500001
S_118901,car,route_3,8313.601606400001
S_118960,car,route_3,8318.784798600002
S_118962,car,route_4,8319.744089900001
S_118972,car,route_4,8320.139476400002
S_118977,truck,route_5,8320.4589001
S_118978,truck,route_4,8320.622630400001
S_119000,car,route_3,8323.494498700002
S_119012,car,route_3,8323.889304600001
S_119037,car,route_3,8325.882130200001
S_119063,car,route_3,8328.4440574
S_119085,car,route_3,8331.083883000001
S_119087,car,route_3,8331.242551300002
S_119091,car,route_3,8331.4796772
S_119097,car,route_3,8332.038748800001
S_119099,car,route_3,8332.2813621
S_119106,truck,route_5,8332.7669303
S_119129,car,route_3,8334.944434300001
S_119136,car,route_3,8335.582199800001
S_119137,car,route_3,8335.9000627
S_119138,car,route_3,8336.302746300002
S_119141,truck,route_5,8336.5499846
S_119143,truck,route_5,8336.7117873
S_119153,truck,route_5,8338.074831000002
S_119172,car,route_3,8340.006104700002
S_119185,car,route_3,8341.2082424
S_119191,car,route_3,8342.1759093
S_119194,truck,route_5,8342.818029900001
S_119195,car,route_3,8342.818111100001
S_119214,truck,route_5,8345.075435
S_119227,car,route_3,8346.043359300002
S_119228,car,route_3,8346.202695700002
S_119229,car,route_5,8346.6029412
S_119238,car,route_3,8347.4077835
S_119239,car,route_5,8347.487723
S_119237,truck,route_5,8347.570029600001
S_119245,truck,route_5,8347.7270449
S_119246,car,route_5,8347.727106900002
S_119247,car,route_3,8347.8071354
S_119249,car,route_3,8348.049130700001
S_119255,car,route_3,8348.537413700002
S_119256,car,route_5,8348.939641800001
S_119257,car,route_3,8349.0189334
S_119260,car,route_5,8349.262275300001
S_119264,car,route_3,8349.5011023
S_119266,car,route_5,8349.501180700001
S_119274,car,route_5,8350.137759300002
S_119296,car,route_3,8351.748721700002
S_119301,car,route_5,8351.987100800001
S_119305,truck,route_5,8352.706564400001
S_119334,truck,route_5,8354.0759173
S_119336,car,route_3,8354.2344223
S_119338,truck,route_5,8354.474108600001
S_119341,car,route_3,8354.717641700001
S_119344,truck,route_5,8354.876437600002
S_119346,car,route_3,8354.956550600002
S_119351,car,route_3,8355.1951608
S_119364,car,route_3,8355.9189263
S_119365,truck,route_5,8355.9981069
S_119370,car,route_3,8356.315262
S_119372,truck,route_5,8356.4757752
S_119373,truck,route_5,8356.634581600001
S_119392,car,route_3,8358.0615696
S_119414,car,route_3,8359.8984836
S_119418,car,route_3,8360.058381
S_119421,car,route_3,8360.2189474
S_119423,car,route_3,8360.377756200001
S_119416,car,route_3,8360.5414182
S_119430,car,route_3,8360.9396096
S_119434,car,route_3,8361.5810672
S_119440,car,route_3,8361.898031
S_119449,car,route_3,8362.4633574
S_119453,car,route_3,8362.7824148
S_119463,car,route_3,8363.8286716
S_119466,car,route_5,8364.0697447
S_119467,car,route_3,8364.069806700001
S_119469,car,route_3,8364.228076200001
S_119472,car,route_3,8364.4659818
S_119473,car,route_3,8364.6290279
S_119476,car,route_3,8365.0326659
S_119478,car,route_3,8365.4366996
S_119489,truck,route_5,8366.8760134
S_119512,car,route_3,8369.390592700001
S_119525,car,route_3,8370.592253300001
S_119526,car,route_3,8370.749531700001
S_119529,car,route_3,8371.066004400001
S_119531,car,route_3,8371.3060317
S_119535,car,route_3,8371.622536300001
S_119537,truck,route_5,8371.7813236
S_119539,car,route_4,8372.0241473
S_119542,car,route_4,8372.3470288
S_119543,car,route_3,8372.3470988
S_119545,car,route_3,8372.825972
S_119544,car,route_4,8373.067583200002
S_119549,car,route_4,8373.225847700001
S_119552,car,route_4,8373.384658100002
S_119555,car,route_4,8373.622270400001
S_119557,car,route_3,8373.7013126
S_119558,car,route_4,8373.780990700001
S_119559,car,route_3,8374.0224304
S_119572,car,route_3,8374.502203400001
S_119578,car,route_3,8374.990892900001
S_119581,car,route_3,8375.232290700002
S_119583,car,route_3,8375.393632300002
S_119585,car,route_3,8375.5555681
S_119589,car,route_3,8376.037014900001
S_119593,car,route_3,8376.277366
S_119595,car,route_3,8376.515429500001
S_119597,car,route_3,8376.515492100001
S_119611,car,route_4,8377.238349700001
S_119669,truck,route_5,8383.8697634
S_119670,car,route_3,8384.0170149
S_119671,truck,route_5,8384.2362448
S_119674,car,route_3,8384.2363153
S_119677,truck,route_5,8384.381538200001
S_119679,car,route_3,8384.6020348
S_119689,car,route_4,8385.8528712
S_119699,car,route_3,8387.4606069
S_119702,car,route_3,8387.606424200001
S_119712,car,route_3,8388.1903208
S_119711,truck,route_5,8388.262986400001
S_119718,car,route_3,8388.552975300001
S_119721,car,route_3,8388.846481600001
S_119723,truck,route_5,8388.9191186
S_119727,truck,route_5,8389.065144900002
S_119730,car,route_3,8389.1373253
S_119736,truck,route_5,8389.354690200002
S_119738,car,route_3,8389.427886000001
S_119756,car,route_3,8391.255341900001
S_119796,truck,route_5,8395.199182
S_119798,car,route_3,8395.345796500002
S_119804,car,route_3,8395.638699800002
S_119815,car,route_3,8396.952996700002
S_119813,truck,route_5,8397.0995074
S_119817,truck,route_5,8397.3941606
S_119824,car,route_3,8397.904872800002
S_119866,truck,route_5,8403.2961933
S_119873,truck,route_5,8403.954249400002
S_119876,truck,route_5,8404.1721056
S_119890,truck,route_5,8405.410436
S_119893,car,route_3,8406.286217
S_119899,truck,route_5,8406.5775735
S_119906,bus,route_5,8407.307973300001
S_119908,car,route_3,8407.4536047
S_119915,truck,route_5,8408.770704800001
S_119917,car,route_3,8408.7707821
S_119923,truck,route_5,8409.424615000002
S_119930,truck,route_5,8409.8594278
S_119931,car,route_3,8410.157223
S_119932,car,route_3,8410.302394400002
S_119938,truck,route_5,8411.9818954
S_119942,car,route_3,8412.202000500001
S_119944,car,route_3,8412.858274
S_119949,truck,route_5,8413.3684415
S_119953,truck,route_5,8413.878828300001
S_119956,truck,route_5,8414.025254400001
S_119963,car,route_3,8416.2142122
S_119966,truck,route_5,8416.7220113
S_119974,car,route_3,8416.9457875
S_119977,truck,route_5,8417.5307125
S_119979,car,route_3,8417.602818000001
S_119984,truck,route_5,8418.4114155
S_119987,truck,route_5,8418.6299118
S_119988,car,route_3,8418.7754177
S_119998,truck,route_5,8420.598878300001
S_120003,car,route_3,8421.039601100001
S_120011,truck,route_5,8422.936777
S_120013,truck,route_5,8423.2367594
S_120019,car,route_3,8425.2768151
S_120024,truck,route_5,8426.3684314
S_120028,truck,route_5,8426.5848881
S_120046,truck,route_5,8430.2328402
S_120049,truck,route_5,8430.8917662
S_120050,truck,route_5,8431.0387056
S_120051,truck,route_5,8431.3347087
S_120052,truck,route_5,8431.4817746
S_120067,truck,route_5,8433.362191900002
S_120070,truck,route_5,8433.961857900002
S_120080,car,route_3,8435.0926615
S_120082,car,route_3,8435.545976200001
S_120083,car,route_3,8435.7700038
S_120088,truck,route_5,8436.4495829
S_120095,truck,route_5,8439.0859282
S_120096,truck,route_5,8439.3113623
S_120124,truck,route_5,8443.6851439
S_120128,truck,route_5,8444.287567300002
S_120152,truck,route_5,8448.277344200002
S_120153,truck,route_5,8448.4283744
S_120156,truck,route_5,8449.0265089
S_120167,truck,route_5,8450.9046404
S_120220,car,route_3,8458.818156300002
S_120262,truck,route_5,8464.7805874
S_120263,truck,route_5,8464.933230800001
S_120267,truck,route_5,8465.4608009
S_120272,car,route_3,8465.612836900002
S_120291,car,route_3,8467.875456900001
S_120296,car,route_3,8468.0249435
S_120301,truck,route_5,8468.3284354
S_120321,car,route_3,8470.368249500001
S_120324,truck,route_5,8470.6682079
S_120329,car,route_3,8470.9707163
S_120348,truck,route_5,8472.3374776
S_120362,bus,route_5,8474.3822369
S_120374,car,route_3,8474.9154581
S_120378,car,route_3,8475.066629
S_120380,car,route_3,8475.292842300001
S_120381,car,route_3,8475.4451793
S_120386,car,route_3,8475.7484624
S_120388,car,route_3,8475.975866
S_120399,car,route_3,8477.574726600002
S_120413,car,route_3,8479.2382421
S_120417,car,route_3,8479.7698583
S_120437,car,route_3,8480.986107600002
S_120497,car,route_3,8486.9781815
S_120509,car,route_3,8487.7372039
S_120511,car,route_3,8487.8876132
S_120518,car,route_3,8488.492414600001
S_120532,car,route_3,8489.5550182
S_120543,car,route_3,8490.083681
S_120545,truck,route_5,8490.386426300001
S_120561,car,route_3,8491.5223585
S_120632,car,route_3,8497.265297400001
S_120634,car,route_3,8497.420194
S_120635,truck,route_5,8497.495162300002
S_120640,truck,route_5,8497.722771
S_120647,car,route_3,8498.17468
S_120695,truck,route_5,8501.95527
S_120704,car,route_3,8502.5650041
S_120708,car,route_3,8502.7967272
S_120709,truck,route_5,8503.024802700002
S_120718,truck,route_5,8503.785102200001
S_120773,car,route_3,8508.788245900001
S_120776,truck,route_5,8509.0145052
S_120777,truck,route_5,8509.165156500001
S_120778,truck,route_5,8509.315441100001
S_120781,car,route_3,8509.315521300001
S_120785,truck,route_5,8509.6199056
S_120786,car,route_3,8509.698466900001
S_120788,car,route_3,8510.0006534
S_120794,car,route_3,8510.4551472
S_120796,car,route_3,8510.835861200001
S_120801,car,route_3,8511.068650500001
S_120807,truck,route_5,8511.3715518
S_120818,truck,route_5,8512.8943495
S_120825,car,route_3,8513.34906
S_120833,car,route_3,8513.879716200001
S_120839,car,route_3,8514.2625903
S_120845,car,route_3,8514.565051700001
S_120848,car,route_3,8514.7898518
S_120862,truck,route_5,8516.7653162
S_120875,car,route_3,8517.9016792
S_120876,truck,route_4,8517.9788919
S_120879,car,route_3,8518.054677400001
S_120885,car,route_3,8518.3601017
S_120880,truck,route_4,8518.5109723
S_120905,car,route_3,8519.4213223
S_120937,car,route_3,8521.7755032
S_120945,car,route_3,8522.384679600002
S_120961,car,route_3,8523.374088100001
S_120969,truck,route_5,8524.7355609
S_120979,car,route_3,8526.1018258
S_120980,truck,route_5,8526.403480800001
S_120982,truck,route_5,8526.5559066
S_120986,car,route_3,8526.7857918
S_120989,truck,route_5,8526.936292900002
S_121004,car,route_3,8528.152047000001
S_121021,car,route_3,8529.292482600002
S_121059,car,route_3,8531.1208697
S_121061,car,route_3,8531.2715155
S_121122,truck,route_5,8535.4566945
S_121141,truck,route_5,8536.4507469
S_121153,car,route_4,8537.1434687
S_121151,truck,route_4,8537.297863200001
S_121158,truck,route_5,8537.297944700002
S_121166,truck,route_4,8537.917234400002
S_121171,car,route_3,8538.299733000002
S_121175,car,route_3,8538.4508893
S_121173,truck,route_5,8538.6830659
S_121185,car,route_3,8538.759075400001
S_121195,car,route_4,8539.2947554
S_121232,car,route_3,8543.047757
S_121242,car,route_3,8543.506444600001
S_121243,truck,route_5,8543.5843072
S_121253,car,route_3,8543.9637389
S_121259,truck,route_5,8544.268629200002
S_121260,truck,route_5,8544.4202738
S_121275,car,route_3,8545.3405528
S_121277,truck,route_5,8545.4211028
S_121279,motorcycle,route_4,8545.499461300002
S_121314,truck,route_5,8547.680214
S_121372,truck,route_5,8550.268013
S_121394,truck,route_5,8551.816054300001
S_121401,car,route_3,8552.180219000002
S_121408,car,route_4,8552.543800700001
S_121410,car,route_3,8552.5438692
S_121423,car,route_3,8553.3516247
S_121448,car,route_3,8555.028379300002
S_121452,car,route_3,8555.1747541
S_121462,car,route_3,8555.830792600002
S_121532,car,route_3,8559.4867152
S_121537,truck,route_5,8559.7809656
S_121541,truck,route_5,8559.998395300001
S_121545,car,route_3,8560.288264300001
S_121561,truck,route_5,8561.3121066
S_121565,car,route_3,8561.457895900001
S_121613,truck,route_5,8563.5062567
S_121625,car,route_3,8563.945796
S_121636,truck,route_5,8564.237245400001
S_121666,truck,route_5,8565.187957600001
S_121682,car,route_3,8565.6264176
S_121697,truck,route_5,8565.920850100001
S_121705,truck,route_5,8566.140224600002
S_121739,car,route_3,8567.3141324
S_121713,car,route_4,8567.386536200002
S_121765,car,route_3,8568.1261324
S_121766,truck,route_5,8568.1990987
S_121774,truck,route_5,8568.419473400001
S_121812,truck,route_5,8569.304135900002
S_121819,car,route_3,8569.5250395
S_121861,car,route_3,8571.1450079
S_121875,truck,route_5,8571.654599200001
S_121971,car,route_5,8575.463963
S_122017,car,route_3,8576.704737900001
S_122023,car,route_3,8576.925706400001
S_122036,car,route_3,8577.4391154
S_122041,motorcycle,route_4,8577.511574
S_122013,truck,route_5,8577.5116538
S_122090,car,route_3,8578.828502400002
S_122221,motorcycle,route_4,8581.9783109
S_122045,car,route_5,8582.416982800001
S_122241,motorcycle,route_4,8582.4170973
S_122275,car,route_5,8583.2300249
S_122319,motorcycle,route_3,8584.6251358
S_122167,car,route_3,8584.7724386
S_122390,motorcycle,route_4,8585.873714700001
S_122397,motorcycle,route_3,8586.1704797
S_122428,motorcycle,route_3,8587.2052948
S_122435,car,route_3,8587.3519636
S_122540,car,route_3,8589.560222200002
S_122460,car,route_5,8591.473771300001
S_122456,car,route_4,8592.656260700001
S_122633,car,route_3,8592.954054200001
S_122678,truck,route_4,8594.208990500001
S_122726,car,route_4,8595.608755000001
S_122727,car,route_3,8595.608835300001
S_122730,motorcycle,route_4,8595.7545608
S_122731,truck,route_4,8595.7546253
S_122735,motorcycle,route_4,8595.9021075
S_122630,car,route_3,8598.332944400001
S_122672,car,route_5,8598.5584209
S_122941,car,route_5,8600.396293400001
S_123008,car,route_3,8602.456369500002
S_123064,car,route_4,8603.9339504
S_123135,motorcycle,route_3,8605.479878200002
S_123150,car,route_5,8605.847030300001
S_123177,car,route_3,8606.6567123
S_123131,car,route_3,8609.9608958
S_123191,car,route_5,8610.253577500001
S_123365,car,route_5,8613.6355203
S_123446,car,route_3,8613.8567385
S_123281,car,route_3,8615.399871500002
S_123480,car,route_5,8617.970426400001
S_123540,car,route_5,8618.190636000001
S_123460,car,route_3,8618.482630100001
S_123563,car,route_4,8619.5831488
S_123595,car,route_4,8620.756720200001
S_123602,car,route_5,8620.981057800002
S_123610,car,route_5,8621.202359800001
S_123538,car,route_3,8621.4231641
S_123624,motorcycle,route_4,8622.161587100001
S_123450,car,route_5,8622.3070638
S_123654,car,route_3,8624.009331500001
S_123606,car,route_3,8625.3277122
S_123751,motorcycle,route_4,8628.6211905
S_123763,motorcycle,route_4,8628.984444000002
S_123574,truck,route_3,8629.863142
S_123789,car,route_5,8630.815164900001
S_123799,car,route_3,8630.888144800001
S_123814,car,route_3,8631.184717900001
S_123871,car,route_5,8632.575484
S_123894,motorcycle,route_3,8633.3798234
S_123827,car,route_5,8635.3575507
S_123961,motorcycle,route_3,8636.601401400001
S_123969,motorcycle,route_3,8636.819458
S_123851,car,route_3,8637.256673400001
S_123986,car,route_3,8637.549645000001
S_124011,motorcycle,route_4,8638.6455781
S_124037,motorcycle,route_3,8640.033721400001
S_124045,truck,route_4,8640.5471739
S_124048,motorcycle,route_3,8640.6203979
S_124052,truck,route_4,8640.839135200002
S_124055,car,route_3,8641.0573134
S_124056,car,route_4,8641.057391
S_123972,car,route_5,8641.130404000001
S_124058,car,route_4,8641.2036666
S_124069,car,route_3,8643.545117500002
S_124080,truck,route_4,8644.131780900001
S_124068,car,route_5,8644.8618121
S_124085,truck,route_4,8644.934614000002
S_124092,car,route_5,8646.0287193
S_124098,car,route_5,8646.7597384
S_124105,truck,route_4,8647.1300124
S_124124,motorcycle,route_3,8648.452004800001
S_124123,motorcycle,route_3,8648.5239545
S_124127,motorcycle,route_4,8648.670059700002
S_124139,motorcycle,route_4,8649.695889
S_124185,car,route_3,8652.4824131
S_124189,car,route_3,8652.701125900001
S_124201,car,route_3,8653.5088366
S_124236,motorcycle,route_4,8654.830650000002
S_124086,car,route_3,8655.273302500002
S_124256,car,route_3,8655.9315081
S_124261,car,route_3,8656.149488800002
S_124286,car,route_4,8657.9056686
S_124255,car,route_5,8659.449249500001
S_124296,car,route_3,8660.3990431
S_124356,car,route_3,8661.717017
S_124410,truck,route_4,8665.0906453
S_124485,truck,route_4,8668.5318793
S_124506,truck,route_4,8668.972313900002
S_124502,car,route_5,8671.3916504
S_124546,motorcycle,route_4,8671.464786400002
S_124435,car,route_3,8672.4913734
S_124589,truck,route_4,8673.0028757
S_124602,car,route_5,8673.738409200001
S_124606,truck,route_4,8673.9567296
S_124646,car,route_5,8675.4976043
S_124648,truck,route_4,8675.715912900001
S_124658,car,route_3,8675.788471000002
S_124677,car,route_3,8676.447108900002
S_124681,car,route_3,8676.6669278
S_124703,car,route_3,8677.399393000002
S_124714,car,route_3,8677.766169100001
S_124722,car,route_4,8678.207538600001
S_124739,car,route_4,8679.011638
S_124782,car,route_3,8681.7211231
S_124812,car,route_3,8682.965682200002
S_124866,truck,route_4,8684.2869993
S_124878,truck,route_4,8684.4338828
S_124972,truck,route_4,8688.7416247
S_124980,truck,route_4,8688.9618539
S_124987,truck,route_4,8689.4749025
S_125005,truck,route_4,8690.2025414
S_125020,truck,route_4,8691.005368
S_125072,motorcycle,route_4,8693.4187817
S_125087,truck,route_4,8694.153572000001
S_125163,car,route_3,8698.2445198
S_125351,truck,route_4,8709.3725118
S_125376,car,route_4,8710.547406000002
S_125421,car,route_3,8712.232421
S_125422,car,route_4,8712.3104715
S_125352,car,route_5,8714.298852700002
S_125466,car,route_3,8715.7610363
S_125504,car,route_5,8715.834061200001
S_125508,car,route_3,8716.128528300002
S_125055,car,route_5,8716.420806900001
S_125516,car,route_3,8716.494557400001
S_125511,truck,route_4,8716.7130617
S_125532,car,route_3,8717.665775700001
S_125535,car,route_5,8717.7389191
S_125539,car,route_5,8718.2583212
S_125322,car,route_4,8718.479663
S_125545,car,route_3,8718.5534353
S_125554,car,route_3,8718.9990963
S_125558,car,route_3,8719.145883800002
S_125561,car,route_3,8719.2919003
S_125568,car,route_4,8719.6606339
S_125572,truck,route_4,8719.957034000001
S_125581,truck,route_5,8720.620438400001
S_125588,car,route_3,8720.9892763
S_125592,car,route_3,8721.432714100001
S_125594,car,route_3,8721.582082300001
S_125595,truck,route_4,8721.7285178
S_125604,car,route_3,8722.093003
S_125606,car,route_4,8722.1667844
S_125600,truck,route_4,8722.239255600001
S_125610,car,route_4,8722.3867747
S_125623,truck,route_4,8723.122412600002
S_125743,car,route_4,8729.442643800001
S_125751,car,route_4,8730.0308538
S_125754,car,route_4,8730.3950494
S_125757,car,route_4,8730.5442643
S_125760,truck,route_4,8730.836503400002
S_125765,car,route_4,8730.908932600001
S_125771,truck,route_4,8732.4507617
S_125790,truck,route_4,8732.450854600002
S_125823,truck,route_4,8734.137278
S_125865,car,route_4,8735.605939000001
S_125889,car,route_4,8736.559631900001
S_125848,truck,route_4,8736.633399100001
S_125959,car,route_3,8740.365180800001
S_125878,car,route_5,8740.8745304
S_125926,car,route_3,8749.0642573
S_126193,car,route_3,8755.792029400001
S_126222,car,route_4,8757.7664544
S_126230,truck,route_4,8758.2048656
S_126308,car,route_3,8762.374992300001
S_126332,car,route_3,8766.392584700001
S_126421,car,route_3,8770.3371736
S_126425,car,route_3,8770.482978900001
S_126433,car,route_3,8770.992416500001
S_126434,car,route_4,8771.137137000002
S_126445,car,route_5,8773.1833081
S_126467,car,route_5,8774.203435200001
S_126441,car,route_3,8775.010454000001
S_126500,car,route_5,8776.1735258
S_126512,car,route_5,8777.204623500002
S_126522,car,route_5,8777.4959949
S_126607,car,route_4,8783.138654400002
S_126731,car,route_3,8790.3077438
S_126755,car,route_3,8791.326834500001
S_126781,car,route_5,8796.735944700002
S_126853,car,route_5,8803.0971123
S_126884,car,route_5,8806.9800175
S_126893,car,route_3,8808.2930871
S_126896,car,route_3,8809.0975108
S_126914,truck,route_5,8812.751714200002
S_126927,car,route_4,8814.1371813
S_126931,car,route_4,8814.354830900002
S_126917,car,route_5,8814.575127900001
S_126941,car,route_4,8815.4520212
S_127004,truck,route_5,8823.188803300001
S_127005,truck,route_5,8823.406604700001
S_127014,car,route_5,8824.0661022
S_127015,car,route_5,8824.2835178
S_127020,car,route_5,8824.937687500002
S_127041,car,route_5,8829.398265200001
S_127091,car,route_4,8830.3533167
S_127103,car,route_4,8830.790366300002
S_127099,car,route_5,8830.8629008
S_127118,car,route_4,8831.6657223
S_127131,car,route_4,8833.2026621
S_127152,car,route_5,8834.5951258
S_127180,car,route_5,8836.935565700001
S_127219,car,route_5,8841.122545100001
S_127233,truck,route_5,8842.8152207
S_127240,car,route_5,8843.839066400002
S_127282,car,route_5,8849.4678968
S_127378,truck,route_4,8858.374002400002
S_127388,truck,route_4,8860.1990674
S_127409,truck,route_4,8862.2471728
S_127418,car,route_5,8862.687729300002
S_127419,truck,route_4,8862.760233
S_127420,truck,route_4,8862.907648400002
S_127423,truck,route_4,8863.0528381
S_127424,truck,route_4,8863.4949749
S_127429,truck,route_4,8863.787439000002
S_127432,car,route_5,8864.4428081
S_127437,car,route_4,8864.8072264
S_127438,car,route_4,8865.465940600001
S_127452,car,route_4,8867.366478900001
S_127454,car,route_4,8867.731571900002
S_127462,car,route_4,8868.6807205
S_127476,truck,route_4,8869.6304889
S_127503,truck,route_4,8871.8988307
S_127556,car,route_3,8875.7097524
S_127561,truck,route_5,8876.0769772
S_127563,car,route_4,8876.2236185
S_127566,truck,route_5,8876.2978077
S_127571,truck,route_5,8876.740713000001
