N_Name,Class,Direction,Time 
N_61677,car,route_9,4675.0368494
N_61708,car,route_9,4678.4116356
N_61829,truck,route_10,4694.146229200001
N_61830,truck,route_10,4694.509272400001
N_61838,truck,route_10,4695.536058000001
N_61647,car,route_10,4698.010472100001
N_61859,truck,route_10,4699.2531734
N_61860,truck,route_10,4699.3986901
N_61897,bus,route_10,4706.3205404
N_62118,car,route_10,4738.559489300001
N_62125,car,route_10,4739.8806455
N_62145,car,route_10,4750.5118889000005
N_62344,car,route_10,4753.8198081
N_61443,car,route_9,4761.4454701
N_62549,motorcycle,route_9,4761.445547400001
N_62476,car,route_10,4762.7804224
N_62603,car,route_9,4763.075256
N_62255,car,route_10,4763.295521200001
N_62632,car,route_10,4764.2564215
N_62661,car,route_9,4764.9204706
N_62666,truck,route_10,4765.2908156
N_62729,car,route_9,4767.8123266
N_62738,car,route_9,4767.9603134
N_62746,car,route_9,4768.1855547000005
N_62591,car,route_9,4768.2589944
N_62752,car,route_10,4768.554510100001
N_62629,car,route_10,4768.8494129
N_62765,car,route_10,4768.923367
N_62773,car,route_10,4769.2231404
N_62839,car,route_10,4775.7154624
N_62908,motorcycle,route_9,4775.788222300001
N_62676,car,route_10,4776.9647993
N_63001,motorcycle,route_9,4777.4071032
N_63018,bus,route_10,4778.1442728
N_63035,bus,route_10,4778.4385701
N_63042,car,route_10,4778.5873407
N_63014,motorcycle,route_9,4781.3022446
N_63106,motorcycle,route_9,4781.5212307
N_63116,car,route_10,4782.3241159
N_62965,car,route_10,4784.3056554
N_63160,motorcycle,route_9,4784.3780494
N_63164,truck,route_10,4784.7426401
N_63183,car,route_10,4785.5509604
N_63202,motorcycle,route_9,4786.2076008
N_63197,motorcycle,route_9,4787.1577644
N_63194,motorcycle,route_10,4787.376048300001
N_63245,truck,route_10,4787.8860462
N_63271,motorcycle,route_9,4789.7918173
N_63278,motorcycle,route_9,4789.867148
N_63302,motorcycle,route_9,4793.387089100001
N_63362,car,route_9,4795.501451900001
N_63243,car,route_10,4797.4785135
N_63378,motorcycle,route_10,4798.0640060000005
N_63317,car,route_9,4800.1045053
N_63418,car,route_9,4800.7611714
N_63425,car,route_9,4801.1262666
N_63429,car,route_9,4801.3487651000005
N_63389,car,route_9,4804.051499300001
N_63460,motorcycle,route_11,4804.1239556
N_63485,motorcycle,route_10,4806.2379884
N_63457,car,route_9,4806.7543488
N_63506,car,route_9,4807.69978
N_63509,car,route_9,4807.9176464
N_63514,motorcycle,route_10,4808.2840465
N_63493,car,route_9,4808.5022673
N_63517,motorcycle,route_10,4808.502309500001
N_63424,car,route_9,4811.571878600001
N_63554,motorcycle,route_9,4813.6198756
N_63587,motorcycle,route_10,4816.981169600001
N_63612,car,route_10,4818.0770852000005
N_63590,car,route_10,4818.4400487
N_63624,car,route_10,4819.538192200001
N_63593,car,route_10,4819.685487600001
N_63628,car,route_10,4820.8597802
N_63638,motorcycle,route_10,4821.0786564
N_63679,motorcycle,route_10,4822.7593069
N_63698,motorcycle,route_11,4823.19981
N_63629,car,route_9,4823.63953
N_63720,motorcycle,route_10,4824.443861000001
N_63730,car,route_9,4824.5898028
N_63721,motorcycle,route_9,4826.1943491
N_63760,motorcycle,route_10,4826.9303735
N_63749,motorcycle,route_9,4827.2268634
N_63795,car,route_9,4828.3224681
N_63809,motorcycle,route_10,4830.2936797
N_63813,motorcycle,route_9,4830.6595791
N_63815,motorcycle,route_10,4830.8059396
N_63867,motorcycle,route_10,4832.1227991000005
N_63821,car,route_10,4836.0075059
N_63938,car,route_10,4837.6164679
N_63942,car,route_10,4837.765396700001
N_63805,car,route_9,4839.0136067
N_63948,motorcycle,route_9,4839.013663600001
N_63935,motorcycle,route_10,4839.4530906
N_63940,motorcycle,route_10,4839.598717100001
N_63956,motorcycle,route_10,4840.0404096
N_63913,car,route_9,4841.4270916000005
N_63997,car,route_9,4841.8688058
N_63998,motorcycle,route_10,4842.0150869
N_63988,motorcycle,route_10,4842.161332000001
N_64010,car,route_9,4842.7501354000005
N_64013,motorcycle,route_10,4845.9851401000005
N_64030,motorcycle,route_10,4846.2819953
N_64095,motorcycle,route_9,4846.871263800001
N_64121,motorcycle,route_9,4847.681792
N_64147,motorcycle,route_9,4848.7914321
N_64211,motorcycle,route_10,4851.8804345
N_64224,motorcycle,route_9,4851.9538578
N_64014,car,route_10,4852.1005537
N_64254,car,route_10,4853.4204676
N_64260,car,route_10,4853.7875678
N_64216,motorcycle,route_9,4854.0116295
N_64272,motorcycle,route_9,4854.5960224
N_64282,motorcycle,route_9,4854.888756
N_64283,motorcycle,route_9,4854.888824600001
N_64290,motorcycle,route_9,4855.0353749000005
N_64293,motorcycle,route_9,4855.1823577000005
N_64294,motorcycle,route_9,4855.182400600001
N_64297,motorcycle,route_9,4855.3298182
N_64298,motorcycle,route_9,4855.4022989000005
N_64238,car,route_10,4855.7695617
N_64376,motorcycle,route_9,4859.8071756
N_64387,motorcycle,route_9,4860.2484599
N_64405,motorcycle,route_10,4861.711793500001
N_64418,motorcycle,route_10,4861.9305903
N_64427,motorcycle,route_10,4864.575704100001
N_64462,motorcycle,route_10,4865.014348600001
N_64518,motorcycle,route_9,4869.9944133
N_64536,motorcycle,route_9,4870.4339714
N_64564,motorcycle,route_9,4871.3172046
N_64629,motorcycle,route_10,4875.9435292
N_64640,motorcycle,route_10,4876.4551491
N_64643,motorcycle,route_10,4876.6022330000005
N_64639,motorcycle,route_10,4878.5190902
N_64671,motorcycle,route_10,4878.8158943
N_64676,motorcycle,route_10,4878.9630495
N_64686,motorcycle,route_10,4879.258871800001
N_64726,motorcycle,route_10,4881.921660800001
N_64737,truck,route_10,4883.1011611
N_64772,motorcycle,route_9,4885.2460192
N_64768,car,route_10,4885.6141231
N_64783,motorcycle,route_9,4885.6874051
N_64807,motorcycle,route_9,4887.979340700001
N_64812,motorcycle,route_9,4888.8591165
N_64822,motorcycle,route_9,4889.3063606000005
N_64670,car,route_10,4889.601092700001
N_64885,motorcycle,route_10,4895.2932343
N_64891,motorcycle,route_10,4896.0293256
N_64898,motorcycle,route_10,4896.2514171
N_65068,motorcycle,route_9,4908.313613
N_65152,car,route_10,4914.7519533
N_65154,car,route_10,4914.9767799
N_65257,car,route_10,4924.461445700001
N_65527,car,route_10,4953.4678583
N_65543,bus,route_10,4962.0513621
N_65660,car,route_10,4978.0503741
N_65662,car,route_10,4978.2003679
N_65665,car,route_10,4978.3513371
N_65667,truck,route_10,4979.3935621
N_65694,bus,route_10,4981.844202300001
N_65705,truck,route_10,4983.1037182
N_65724,truck,route_10,4984.808320900001
N_65728,bus,route_10,4985.2523292000005
N_65863,truck,route_10,4999.833882700001
N_65867,truck,route_10,5000.0563376
N_65905,truck,route_10,5004.831484
N_65919,car,route_10,5007.0615784
N_66021,bus,route_10,5019.5190969000005
N_66063,truck,route_10,5024.8796345
N_66074,truck,route_10,5025.403356700001
N_66076,truck,route_10,5025.5534575
N_66080,truck,route_10,5026.2411007
N_66083,truck,route_10,5026.3899843
N_66214,car,route_10,5039.4130572
N_66226,bus,route_10,5039.864329800001
N_66230,bus,route_10,5040.013549400001
N_66235,bus,route_10,5040.2369995
N_66253,car,route_10,5041.6624543
N_66260,bus,route_10,5042.4123832000005
N_66261,car,route_10,5042.6413467
N_66264,car,route_10,5043.0935709000005
N_66274,bus,route_10,5044.229985
N_66277,bus,route_10,5044.3818603
N_66501,car,route_9,5052.0475664000005
N_66531,car,route_10,5052.946744
N_66436,car,route_11,5053.3951693
N_66654,car,route_9,5056.4622717
N_66714,car,route_9,5057.9586242000005
N_66720,car,route_9,5058.1812791
N_66741,car,route_9,5058.7797596
N_66619,car,route_10,5060.6534165
N_66839,car,route_10,5061.7030806
N_66843,truck,route_10,5061.8555427
N_66856,car,route_10,5062.304740500001
N_66857,truck,route_10,5062.3047722
N_66861,car,route_10,5062.4566039
N_66775,car,route_9,5063.2090205
N_66929,car,route_10,5064.4907432
N_66946,car,route_10,5065.0932836
N_66969,car,route_9,5065.4737592
N_67018,motorcycle,route_10,5067.5707715
N_67040,motorcycle,route_10,5068.322510200001
N_66849,car,route_10,5068.4722717
N_66904,car,route_9,5070.639672400001
N_66313,car,route_10,5072.288168800001
N_67132,motorcycle,route_9,5072.436834900001
N_67181,motorcycle,route_9,5073.9364186
N_67183,motorcycle,route_9,5075.6609945
N_67160,truck,route_10,5076.4822438
N_67051,car,route_10,5077.3738253
N_67260,truck,route_10,5077.373870400001
N_67261,motorcycle,route_9,5077.373915300001
N_67268,motorcycle,route_9,5077.6763768
N_67273,motorcycle,route_9,5077.8247465
N_67284,motorcycle,route_9,5078.123133800001
N_67295,motorcycle,route_9,5078.272132
N_67287,truck,route_10,5078.34691
N_67299,truck,route_10,5078.5706722
N_67319,truck,route_10,5079.1703991
N_67340,motorcycle,route_9,5079.9905612
N_67339,truck,route_10,5080.064780000001
N_67349,motorcycle,route_9,5080.3629233
N_67383,motorcycle,route_9,5081.7815907
N_67394,motorcycle,route_9,5082.3830139
N_67425,motorcycle,route_9,5083.5054433000005
N_67427,bus,route_10,5083.6551793
N_67435,motorcycle,route_9,5083.8803089
N_67314,bus,route_10,5085.5913546
N_67485,motorcycle,route_9,5087.013877400001
N_67488,car,route_10,5087.013922
N_67493,car,route_10,5087.1623927
N_67398,car,route_10,5087.8346141
N_67534,car,route_10,5090.7269591
N_67474,car,route_10,5092.4449175
N_67610,motorcycle,route_9,5094.309609700001
N_67593,truck,route_10,5094.607495900001
N_67631,motorcycle,route_10,5095.7321645
N_67636,car,route_10,5095.954323
N_67638,motorcycle,route_10,5096.030183
N_67677,motorcycle,route_10,5098.0382362
N_67673,motorcycle,route_9,5098.186698500001
N_67691,motorcycle,route_9,5099.304846
N_67721,motorcycle,route_10,5100.9372826
N_67723,motorcycle,route_10,5101.0850249000005
N_67826,motorcycle,route_9,5105.1000868
N_67830,motorcycle,route_9,5105.543821900001
N_67834,motorcycle,route_9,5106.8783062
N_67854,motorcycle,route_10,5107.3958745
N_67828,motorcycle,route_10,5107.766914700001
N_67911,motorcycle,route_9,5108.8697064
N_67928,motorcycle,route_9,5110.271305300001
N_67920,motorcycle,route_9,5110.3451062
N_67957,motorcycle,route_10,5112.922600700001
N_67973,motorcycle,route_11,5112.922695
N_67970,motorcycle,route_9,5114.1049045
N_68007,motorcycle,route_11,5114.8407853
N_68013,motorcycle,route_11,5115.136072400001
N_67959,motorcycle,route_10,5115.2100042
N_68024,motorcycle,route_11,5115.653838
N_68043,motorcycle,route_9,5116.7629562
N_68054,motorcycle,route_9,5117.281333100001
N_68055,motorcycle,route_10,5117.5066282
N_68060,motorcycle,route_9,5119.2026080000005
N_68119,motorcycle,route_10,5121.7085076
N_68097,motorcycle,route_9,5121.7085428
N_68126,motorcycle,route_11,5121.9308214
N_68141,motorcycle,route_11,5123.1122219
N_68177,motorcycle,route_11,5124.8107752000005
N_68158,motorcycle,route_9,5125.6271138
N_68204,motorcycle,route_9,5126.582522600001
N_68207,motorcycle,route_9,5126.729689000001
N_68220,motorcycle,route_11,5127.7685174
N_68225,motorcycle,route_11,5128.1354512
N_68208,motorcycle,route_9,5128.283413300001
N_68229,motorcycle,route_9,5128.4322932000005
N_68245,motorcycle,route_9,5129.3169877
N_68249,motorcycle,route_11,5129.317046300001
N_68259,motorcycle,route_9,5129.762058
N_68262,motorcycle,route_10,5129.9829411
N_68277,car,route_9,5131.0148531
N_68361,motorcycle,route_9,5136.5656748
N_68401,motorcycle,route_9,5137.4512012000005
N_68378,motorcycle,route_9,5137.8227303
N_68412,motorcycle,route_10,5138.8631574
N_68416,motorcycle,route_9,5139.0090904
N_68414,motorcycle,route_10,5139.230816400001
N_68476,motorcycle,route_10,5144.4345808
N_68514,motorcycle,route_10,5144.655858
N_68473,motorcycle,route_10,5145.837638
N_68498,motorcycle,route_9,5146.2804508
N_68543,motorcycle,route_9,5146.9470631
N_68555,motorcycle,route_10,5149.6077323
N_68596,motorcycle,route_9,5150.9420464
N_68581,motorcycle,route_9,5153.1589397
N_68565,car,route_10,5154.112419
N_68656,motorcycle,route_9,5154.6705819
N_68560,car,route_10,5156.0949901
N_68688,motorcycle,route_10,5156.4062002
N_68689,motorcycle,route_10,5156.6476953
N_68695,motorcycle,route_9,5156.881557000001
N_68694,motorcycle,route_9,5157.1183023
N_68706,car,route_10,5157.3542844
N_68776,motorcycle,route_9,5161.0492252
N_68783,motorcycle,route_9,5161.2861555
N_68771,car,route_9,5164.6373258
N_68833,motorcycle,route_10,5165.5131372000005
N_68814,motorcycle,route_9,5165.7354025
N_68826,motorcycle,route_10,5165.9555981
N_68829,motorcycle,route_10,5166.3202355
N_68851,motorcycle,route_10,5168.0789551
N_68856,motorcycle,route_9,5169.8442758
N_68894,motorcycle,route_9,5171.232494700001
N_68901,motorcycle,route_9,5171.5236317
N_68903,motorcycle,route_11,5171.6695976
N_68877,motorcycle,route_9,5171.8903771000005
N_68924,motorcycle,route_9,5172.9974156
N_68920,motorcycle,route_10,5174.4662036
N_68946,motorcycle,route_10,5175.4931666
N_68976,motorcycle,route_10,5175.5660119
N_68986,motorcycle,route_10,5175.7866541
N_68992,motorcycle,route_10,5176.1519063000005
N_68935,motorcycle,route_9,5176.224654600001
N_69013,motorcycle,route_9,5177.684725200001
N_69031,motorcycle,route_10,5179.0121258
N_69033,motorcycle,route_9,5179.0121668
N_69054,motorcycle,route_9,5180.1038404
N_69057,motorcycle,route_9,5180.2494683
N_69072,motorcycle,route_9,5182.5879099
N_69111,motorcycle,route_11,5184.3465788
N_69117,motorcycle,route_10,5184.7820327
N_69121,motorcycle,route_10,5188.0805853
N_69115,motorcycle,route_9,5188.298269700001
N_69190,motorcycle,route_9,5189.466690300001
N_69215,motorcycle,route_9,5190.929101000001
N_69204,motorcycle,route_10,5191.5166319
N_69238,car,route_11,5192.7584053
N_69255,car,route_11,5193.056388
N_69274,motorcycle,route_10,5194.9547713
N_69301,motorcycle,route_9,5197.0733191
N_69342,motorcycle,route_11,5197.4430436
N_69348,motorcycle,route_10,5197.810752400001
N_69329,motorcycle,route_9,5197.8836671
N_69356,motorcycle,route_10,5198.249253
N_69357,motorcycle,route_10,5198.396703
N_69364,motorcycle,route_10,5198.8363117
N_69372,motorcycle,route_10,5199.055037200001
N_69131,bus,route_10,5199.5645068
N_69397,motorcycle,route_9,5200.5142523
N_69402,motorcycle,route_9,5200.807168400001
N_69442,car,route_11,5202.8515612
N_69452,car,route_11,5203.4365837000005
N_69475,motorcycle,route_11,5205.1111878
N_69504,motorcycle,route_10,5207.4496925
N_69511,motorcycle,route_10,5207.8884522
N_69536,motorcycle,route_9,5208.9144838
N_69509,motorcycle,route_10,5208.9874735
N_69545,motorcycle,route_9,5209.7905738
N_69537,motorcycle,route_9,5209.9397899000005
N_69560,motorcycle,route_9,5211.1069038000005
N_69580,motorcycle,route_10,5212.423591000001
N_69591,motorcycle,route_10,5212.8624553
N_69670,motorcycle,route_9,5216.8772335
N_69666,motorcycle,route_10,5216.8772666
N_69653,car,route_9,5217.0226099
N_69673,motorcycle,route_10,5217.168001
N_69677,motorcycle,route_10,5217.3864669
N_69678,motorcycle,route_10,5217.6093689
N_69680,motorcycle,route_9,5217.971541100001
N_69687,car,route_11,5218.4810659
N_69698,motorcycle,route_9,5220.5874061
N_69720,motorcycle,route_9,5221.3193509
N_69757,motorcycle,route_11,5227.0713348
N_69764,motorcycle,route_11,5227.4345082
N_69859,motorcycle,route_9,5238.8869836
N_70152,truck,route_10,5288.6027401
N_70288,bus,route_10,5300.7924217
N_70357,car,route_11,5308.7532151000005
N_70724,motorcycle,route_11,5345.3236411
N_70567,car,route_10,5348.479169300001
N_70931,car,route_10,5351.4851893000005
N_70987,car,route_10,5352.444646100001
N_71036,car,route_9,5353.5454798
N_71112,motorcycle,route_9,5355.2324555000005
N_70864,car,route_10,5355.8145587
N_71206,car,route_10,5357.137264200001
N_71142,car,route_11,5357.2103575
N_71196,car,route_9,5357.3558174
N_71218,car,route_9,5357.5735387
N_71292,car,route_11,5359.5501818
N_70399,car,route_9,5360.2097681000005
N_70885,car,route_10,5360.2098041
N_71313,motorcycle,route_9,5360.2098752
N_71354,motorcycle,route_11,5361.236189900001
N_71357,car,route_10,5361.236235400001
N_71364,car,route_10,5361.529502400001
N_71370,motorcycle,route_11,5361.7477219
N_71257,car,route_10,5361.8209876
N_71375,motorcycle,route_9,5361.8962207
N_71478,car,route_10,5364.9132406
N_71480,car,route_9,5365.1316724
N_71485,car,route_10,5365.131741300001
N_71497,car,route_9,5365.4225527
N_71504,car,route_11,5365.7200675
N_71289,car,route_10,5365.7932922
N_71512,car,route_11,5365.8682466
N_71316,car,route_9,5368.3603313
N_71411,car,route_10,5368.7987669
N_71285,bus,route_10,5369.164351400001
N_71637,car,route_9,5370.9990479
N_71671,truck,route_10,5372.3936730000005
N_71654,truck,route_10,5372.5404336
N_71698,truck,route_10,5373.420136000001
N_71664,bus,route_10,5376.2860233
N_71773,motorcycle,route_9,5376.2860761
N_71851,motorcycle,route_9,5378.3401092
N_71868,motorcycle,route_9,5378.7056127000005
N_71790,car,route_10,5379.1502363
N_71940,motorcycle,route_9,5381.1275691
N_71944,car,route_10,5381.2735729000005
N_71972,motorcycle,route_9,5382.2226095000005
N_71998,motorcycle,route_11,5382.661608
N_72011,motorcycle,route_9,5382.8832191
N_72009,motorcycle,route_9,5383.0320004000005
N_72035,motorcycle,route_11,5383.3981398000005
N_72040,motorcycle,route_9,5383.4716011
N_71840,car,route_10,5383.6168362
N_71876,car,route_10,5383.6893167
N_72097,motorcycle,route_9,5385.0895615
N_72108,motorcycle,route_9,5385.3085306
N_72136,car,route_10,5386.043578
N_71911,car,route_9,5386.485310800001
N_72152,car,route_10,5386.4853877000005
N_72157,car,route_10,5386.6320006000005
N_72193,motorcycle,route_10,5387.878671
N_71903,car,route_10,5389.7121378
N_72251,motorcycle,route_9,5389.8583481000005
N_72280,motorcycle,route_9,5391.8352734
N_72080,car,route_10,5392.1270566
N_72285,motorcycle,route_10,5392.127091
N_72283,motorcycle,route_9,5392.127189
N_72306,motorcycle,route_9,5393.2262599000005
N_72330,motorcycle,route_10,5394.447053700001
N_72335,motorcycle,route_9,5394.4471012
N_72361,motorcycle,route_9,5395.5171043
N_72370,motorcycle,route_9,5398.5470403
N_72440,motorcycle,route_9,5399.9466316
N_72253,truck,route_10,5400.1054197
N_72462,motorcycle,route_9,5401.2178541
N_72504,motorcycle,route_11,5404.053028400001
N_72505,motorcycle,route_10,5404.1318484
N_72507,motorcycle,route_9,5404.3915507
N_72512,motorcycle,route_11,5404.4743219
N_72481,motorcycle,route_9,5404.556831100001
N_72527,motorcycle,route_9,5405.938283500001
N_72535,motorcycle,route_9,5406.663961900001
N_72531,truck,route_10,5409.0624319
N_72589,motorcycle,route_10,5409.2091654000005
N_72599,motorcycle,route_9,5409.961461
N_72612,motorcycle,route_10,5410.5535304
N_72621,motorcycle,route_9,5411.2882231
N_72617,motorcycle,route_10,5411.3622501
N_72629,motorcycle,route_9,5413.3856071
N_72652,motorcycle,route_9,5415.5648280000005
N_72585,car,route_10,5415.6392157
N_72663,motorcycle,route_9,5416.6595851
N_72717,motorcycle,route_9,5420.5232925
N_72759,motorcycle,route_10,5424.0273013000005
N_72767,motorcycle,route_10,5425.9223772000005
N_72774,motorcycle,route_9,5427.7423391
N_72799,motorcycle,route_9,5428.6945946000005
N_72822,motorcycle,route_9,5431.759862
N_72833,motorcycle,route_9,5431.9041745
N_72845,motorcycle,route_9,5434.8919131
N_72835,motorcycle,route_10,5435.5466339
N_72875,motorcycle,route_9,5436.0539386
N_72888,motorcycle,route_9,5436.787701
N_72908,motorcycle,route_9,5437.8788811
N_72912,motorcycle,route_9,5438.095034200001
N_72903,motorcycle,route_10,5438.463638900001
N_72910,motorcycle,route_9,5438.9770632
N_72928,motorcycle,route_10,5439.410707200001
N_72906,motorcycle,route_10,5440.070144400001
N_72955,motorcycle,route_10,5445.178584300001
N_73029,motorcycle,route_9,5450.4995547
N_73066,motorcycle,route_11,5450.571092900001
N_73057,motorcycle,route_10,5450.6432683
N_73071,motorcycle,route_10,5451.1567311
N_73073,motorcycle,route_9,5452.1746131
N_73086,motorcycle,route_9,5452.6105669
N_73043,car,route_10,5453.8483812
N_73114,motorcycle,route_9,5454.720557000001
N_73118,motorcycle,route_9,5454.7206143
N_73124,motorcycle,route_9,5454.9390798
N_73126,motorcycle,route_11,5455.2310119
N_73129,motorcycle,route_10,5455.5974821
N_73165,car,route_10,5457.1314792
N_73180,motorcycle,route_9,5457.9329115
N_73077,car,route_10,5460.5645973
N_73216,motorcycle,route_10,5460.712107
N_73230,car,route_10,5461.801897400001
N_73271,motorcycle,route_9,5464.510464800001
N_73335,car,route_10,5465.8226083
N_73337,car,route_10,5465.971407
N_73341,car,route_10,5466.1920345
N_73348,car,route_10,5466.7095
N_73351,motorcycle,route_9,5467.0022005
N_73123,car,route_10,5469.7051431
N_73448,motorcycle,route_10,5472.1207325000005
N_73454,motorcycle,route_10,5472.6313823
N_73443,motorcycle,route_9,5473.145617900001
N_73507,motorcycle,route_10,5476.0776696
N_73499,car,route_9,5476.1497262
N_73519,motorcycle,route_10,5476.3691485
N_73527,motorcycle,route_9,5476.8055437
N_73533,motorcycle,route_9,5477.2428225
N_73537,motorcycle,route_9,5477.3879067
N_73550,car,route_10,5478.345107300001
N_73562,car,route_10,5478.6367218000005
N_73377,car,route_10,5479.810409600001
N_73591,motorcycle,route_9,5479.9557008
N_73589,motorcycle,route_9,5479.9557351
N_73587,car,route_10,5479.9557747
N_73601,motorcycle,route_9,5480.545191
N_73607,motorcycle,route_9,5480.9862304
N_73598,car,route_10,5480.9862695
N_73614,motorcycle,route_9,5481.1356536
N_73617,car,route_10,5483.2599128
N_73650,car,route_10,5483.3334639
N_73651,car,route_10,5483.3335048
N_73655,car,route_10,5483.6997412
N_73672,car,route_10,5484.6415204
N_73686,car,route_10,5485.2302042
N_73687,car,route_10,5485.3754858
N_73688,car,route_10,5485.667604300001
N_73692,car,route_10,5485.8124874000005
N_73694,car,route_10,5486.0322864
N_73698,car,route_10,5486.178001300001
N_73713,car,route_10,5486.9157028
N_73718,car,route_10,5487.133708
N_73720,car,route_10,5487.2791237
N_73744,car,route_10,5488.7446580000005
N_73748,car,route_10,5488.8906789
N_73767,motorcycle,route_9,5491.520442800001
N_73774,car,route_10,5491.959024000001
N_73749,car,route_10,5492.1775485
N_73778,car,route_10,5492.4684647
N_73779,motorcycle,route_9,5492.9094247
N_73798,motorcycle,route_9,5493.2736397
N_73802,car,route_10,5493.569985900001
N_73804,car,route_10,5493.7162625
N_73810,car,route_10,5494.1575284
N_73812,car,route_10,5494.3758385
N_73816,car,route_10,5494.743482100001
N_73843,car,route_10,5496.6436175
N_73824,motorcycle,route_9,5496.9336653
N_73853,car,route_10,5497.151817
N_73869,car,route_10,5497.957343800001
N_73872,car,route_10,5498.108954
N_73875,car,route_10,5498.2550919000005
N_73894,car,route_10,5499.0564407
N_73898,motorcycle,route_9,5499.2810375
N_73899,car,route_10,5499.721792400001
N_73960,motorcycle,route_9,5504.4653213
N_73949,car,route_10,5504.6844317000005
N_73930,car,route_10,5504.7573559
N_73969,car,route_10,5505.0477384000005
N_73972,car,route_10,5505.483972800001
N_73963,motorcycle,route_9,5506.1412024
N_73983,motorcycle,route_9,5506.431732200001
N_74012,motorcycle,route_9,5509.2828097
N_74025,car,route_10,5509.938993000001
N_74028,car,route_10,5510.1568845
N_74031,car,route_10,5510.378905500001
N_74034,car,route_10,5510.5271263
N_74037,car,route_10,5510.6744825000005
N_73982,car,route_10,5510.8198391000005
N_74051,car,route_10,5511.9133978
N_74062,car,route_10,5512.7200678
N_74071,car,route_10,5513.5992495
N_74074,car,route_10,5513.7447477000005
N_74090,car,route_10,5514.7669482
N_74095,car,route_10,5515.349056800001
N_74103,car,route_10,5516.5914798
N_74106,car,route_10,5516.736564
N_74107,car,route_10,5516.960012500001
N_74114,car,route_10,5517.3249303
N_74133,car,route_10,5518.8602379
N_74130,motorcycle,route_9,5519.666450600001
N_74158,motorcycle,route_9,5519.8858791
N_74190,motorcycle,route_9,5521.9329506
N_74189,motorcycle,route_9,5522.0788442
N_74194,motorcycle,route_9,5522.8076563
N_74206,motorcycle,route_9,5522.9559514
N_74213,motorcycle,route_9,5523.3935428
N_74215,motorcycle,route_9,5523.5396136
N_74275,motorcycle,route_9,5530.7817716
N_74193,car,route_9,5533.8519433
N_74020,car,route_10,5537.585991100001
N_74316,car,route_10,5537.657916300001
N_74319,car,route_10,5538.9742925
N_74353,car,route_10,5543.4350567
N_74374,car,route_9,5545.8530606
N_74533,car,route_9,5568.508303500001
N_74623,car,route_9,5578.8911364000005
N_74881,car,route_9,5611.214178300001
N_74886,car,route_9,5612.0201773
N_75028,car,route_9,5630.649372
N_75060,car,route_11,5630.6494196
N_75170,car,route_9,5638.0190928
N_75259,car,route_9,5640.5179999
N_75279,car,route_11,5640.8109143
N_74383,car,route_10,5643.6766961
N_75224,car,route_10,5645.1427419
N_75316,car,route_9,5645.2153624
N_75448,car,route_10,5645.8789808
N_75482,car,route_9,5646.8325664
N_75478,car,route_10,5648.5176253
N_75635,motorcycle,route_9,5652.2012959
N_75247,car,route_9,5652.712078500001
N_75605,car,route_10,5653.8890592
N_75777,motorcycle,route_9,5657.2732696
N_75519,car,route_9,5658.7369213
N_75636,car,route_10,5658.809249700001
N_75828,car,route_10,5659.0287601
N_75878,car,route_10,5660.3569061
N_75885,car,route_10,5660.6472837
N_75791,car,route_10,5660.9421563000005
N_75941,car,route_10,5662.5591696
N_75979,motorcycle,route_9,5664.250868200001
N_75972,car,route_10,5664.6161934
N_75830,car,route_9,5665.2045528
N_76013,motorcycle,route_9,5665.3515299
N_75959,car,route_9,5667.4004371
N_75864,truck,route_10,5667.8419916
N_76112,car,route_10,5668.7236855
N_76123,truck,route_9,5671.5035312
N_76191,car,route_9,5672.0144703000005
N_76196,car,route_9,5672.1657014
N_75962,car,route_10,5672.676210600001
N_76205,car,route_9,5672.8219035
N_76250,motorcycle,route_9,5673.9202844
N_76380,motorcycle,route_9,5677.153101
N_76451,motorcycle,route_10,5678.6278082
N_76446,motorcycle,route_9,5679.0635019
N_76101,car,route_10,5679.2846271
N_76480,motorcycle,route_11,5679.3575528
N_76512,car,route_10,5680.5294824
N_76520,motorcycle,route_11,5680.9013006000005
N_76505,motorcycle,route_9,5681.1213659000005
N_76363,truck,route_10,5681.4154177
N_76556,motorcycle,route_11,5682.298332
N_76565,motorcycle,route_11,5682.881171200001
N_76614,motorcycle,route_9,5685.0683377000005
N_76620,motorcycle,route_9,5685.4362745
N_76607,car,route_10,5685.5814353000005
N_76638,motorcycle,route_10,5686.7498238
N_76640,car,route_9,5687.6253711
N_76635,car,route_9,5688.9458986
N_76666,car,route_11,5689.090393
N_76668,car,route_11,5689.3074458
N_76670,car,route_9,5689.3798349
N_76675,car,route_9,5689.8208477
N_76643,car,route_9,5691.3524165
N_76727,motorcycle,route_11,5693.6158256
N_76714,motorcycle,route_10,5693.8343427
N_76750,motorcycle,route_10,5695.8757863
N_76760,motorcycle,route_11,5696.0193795000005
N_76762,motorcycle,route_11,5696.3116658
N_76766,motorcycle,route_11,5696.5277261
N_76793,motorcycle,route_10,5700.1480733
N_76858,motorcycle,route_10,5708.2315125000005
N_76787,truck,route_10,5708.4542738
N_76875,motorcycle,route_9,5708.8184006
N_76878,motorcycle,route_9,5709.0410068
N_76901,motorcycle,route_11,5710.2050684000005
N_76913,motorcycle,route_11,5710.8628
N_76916,motorcycle,route_11,5711.299108900001
N_76910,car,route_10,5711.5930794000005
N_76918,motorcycle,route_10,5711.8115975
N_76926,truck,route_10,5712.2488353
N_76943,car,route_10,5714.3603191
