Name,Class,Direction,Time
S_5469,motorcycle,route_3,333.168901

S_5478,car,route_4,333.7670162

S_5486,car,route_4,334.4643678

S_5492,car,route_4,334.7773141

S_5498,motorcycle,route_3,335.2451649

S_5503,car,route_4,335.7916391

S_5505,car,route_4,335.9507358

S_5510,car,route_4,336.1037556

S_5518,car,route_4,336.6503684

S_5521,car,route_4,336.8064997

S_5554,car,route_4,339.5802221

S_5555,car,route_4,339.5802406

S_5437,car,route_3,339.8308434

S_5559,car,route_4,339.9078384

S_5560,car,route_4,339.9894696

S_5373,car,route_5,340.0708537

S_5570,car,route_3,341.7458509

S_5576,car,route_4,341.90378830000003

S_5577,car,route_3,341.9836527

S_5650,motorcycle,route_3,347.9323073

S_5658,car,route_4,348.29779160000004

S_5659,motorcycle,route_3,348.4451146

S_5679,car,route_4,350.5033809

S_5695,car,route_3,352.6435292

S_5685,car,route_3,352.9376292

S_5702,motorcycle,route_3,353.0113736

S_5715,car,route_4,354.2554047

S_5722,car,route_4,354.92411780000003

S_5734,truck,route_3,355.7350654

S_5708,car,route_3,355.73508300000003

S_5738,car,route_4,355.884117

S_5740,car,route_4,356.1050444

S_5745,car,route_3,356.54578960000003

S_5750,car,route_4,357.1464561

S_5754,car,route_4,357.6598191

S_5762,truck,route_3,358.3213975

S_5766,truck,route_3,358.61630360000004

S_5770,truck,route_3,358.8403272

S_5775,truck,route_3,358.9907584

S_5780,car,route_4,359.1394368

S_5785,truck,route_3,359.36336420000003

S_5790,truck,route_3,359.586138

S_5854,car,route_4,363.803691

S_5864,car,route_4,365.7948084

S_5878,car,route_4,366.61112760000003

S_5882,car,route_4,367.0560654

S_5884,motorcycle,route_4,367.1295041

S_5901,car,route_4,368.3803839

S_5907,car,route_4,369.044152

S_5915,car,route_4,369.26452140000004

S_5935,motorcycle,route_4,370.6588451

S_5956,car,route_4,371.98268540000004

S_5988,car,route_4,374.8688308

S_5839,car,route_3,375.76675850000004

S_6000,car,route_4,375.8413384

S_6059,car,route_4,382.30419340000003

S_6073,car,route_4,383.50715560000003

S_6095,car,route_3,387.19076920000003

S_6096,car,route_3,387.3430209

S_6105,car,route_4,388.4225055

S_6110,car,route_4,388.7286494

S_6118,car,route_4,389.4021958

S_6122,car,route_4,389.5493922

S_6131,car,route_4,390.2106523

S_6134,car,route_4,390.3579765

S_6144,car,route_4,391.17061490000003

S_6148,car,route_4,391.31983790000004

S_6151,car,route_4,391.6158184

S_6155,motorcycle,route_4,391.9121367

S_6156,car,route_4,391.9858833

S_6158,motorcycle,route_4,392.2081776

S_6161,car,route_4,392.5054066

S_6162,motorcycle,route_4,392.5804533

S_6164,car,route_4,392.6535123

S_6166,motorcycle,route_4,392.8760689

S_6170,motorcycle,route_4,393.0243669

S_6175,motorcycle,route_4,393.7724763

S_6179,motorcycle,route_4,394.06755880000003

S_6309,car,route_4,403.3593105

S_6337,car,route_4,405.1846235

S_6355,car,route_4,406.29898810000003

S_6366,car,route_4,407.0461128

S_6368,car,route_4,407.1940824

S_6373,car,route_4,407.6438404

S_6391,car,route_4,408.8417445

S_6396,car,route_4,409.5192389

S_6406,car,route_4,410.340127

S_6418,car,route_4,410.79014340000003

S_6423,car,route_4,411.10377650000004

S_6427,car,route_4,411.4837651

S_6428,motorcycle,route_4,411.6320883

S_6429,car,route_4,411.632112

S_6435,car,route_4,412.3915016

S_6446,car,route_4,413.4190141

S_6545,car,route_4,420.8576339

S_6549,car,route_4,421.0085881

S_6553,car,route_4,421.1572249

S_6568,car,route_4,421.6707404

S_6574,car,route_4,421.9657379

S_6580,car,route_4,422.18771580000003

S_6587,car,route_4,422.3351924

S_6583,car,route_3,422.4816072

S_6633,car,route_4,424.4007513

S_6641,car,route_4,424.7754125

S_6646,car,route_4,424.9234495

S_6657,car,route_4,425.58618160000003

S_6663,car,route_4,425.7331558

S_6666,car,route_4,425.8848223

S_6672,car,route_4,426.2537937

S_6674,car,route_4,426.4017269

S_6680,car,route_4,426.5502585

S_6682,car,route_4,426.6995312

S_6686,car,route_4,426.9211566

S_6688,car,route_4,427.0686309

S_6692,car,route_4,427.2192569

S_6695,car,route_4,427.3661924

S_6699,car,route_4,427.5147382

S_6705,car,route_4,427.8867252

S_6711,car,route_4,428.03418930000004

S_6716,car,route_4,428.1815547

S_6720,car,route_4,428.3281635

S_6727,car,route_4,428.5530335

S_6731,car,route_4,428.7014806

S_6735,car,route_4,428.852955

S_6743,car,route_4,429.0006007

S_6748,car,route_4,429.2963557

S_6754,car,route_4,429.74086320000004

S_6753,car,route_3,429.8153691

S_6757,car,route_4,429.9631541

S_6761,car,route_4,430.1171175

S_6762,car,route_4,430.3372043

S_6765,car,route_4,430.6311584

S_6766,car,route_4,430.7796695

S_6772,car,route_4,431.00359280000004

S_6776,car,route_4,431.1560569

S_6778,car,route_4,431.3062241

S_6782,car,route_4,431.46053870000003

S_6786,car,route_4,431.6096301

S_6837,car,route_4,433.61684130000003

S_6752,car,route_3,433.9136957

S_6846,car,route_3,434.1366621

S_6858,car,route_4,435.3986478

S_6862,car,route_4,435.54544930000003

S_6866,car,route_4,435.6932309

S_6873,car,route_4,435.8415528

S_6882,car,route_4,436.3957607

S_6884,car,route_4,436.5524055

S_6887,car,route_4,436.9449622

S_6889,car,route_4,437.1047956

S_6895,car,route_4,437.2581592

S_6898,car,route_4,437.41642490000004

S_6903,car,route_4,437.7286144

S_6906,car,route_4,437.9645532

S_6917,car,route_4,438.6858595

S_6936,car,route_4,440.56495770000004

S_6939,car,route_4,440.7222512

S_6942,car,route_4,440.877731

S_6944,car,route_4,441.0347656

S_6948,car,route_4,441.42660720000003

S_6950,car,route_4,441.5837338

S_6958,car,route_4,441.8965054

S_6963,car,route_4,442.13932370000003

S_6964,car,route_4,442.2982251

S_6968,car,route_4,442.6527592

S_6969,car,route_4,442.8212055

S_6987,car,route_4,444.20735690000004

S_6993,car,route_4,444.3872816

S_6997,car,route_4,444.5687194

S_7019,car,route_4,445.5551603

S_7046,car,route_4,447.311807

S_7048,car,route_4,447.4865256

S_7051,car,route_4,447.6617524

S_7054,car,route_4,448.10745990000004

S_7062,car,route_4,448.4608381

S_7073,car,route_4,449.4166968

S_7080,car,route_4,449.942108

S_7090,car,route_4,451.33952980000004

S_7101,motorcycle,route_4,452.2170736

S_7129,car,route_4,454.74648030000003

S_7132,car,route_4,454.9235595

S_7135,car,route_4,455.18137

S_7151,car,route_4,456.6774175

S_7160,car,route_4,457.6339233

S_7173,car,route_4,459.1286994

S_7243,motorcycle,route_3,464.3159747

S_7305,car,route_4,472.1017706

S_7310,motorcycle,route_4,472.9206206

S_7376,motorcycle,route_4,477.3277643

S_7397,car,route_4,479.7746052

S_7406,car,route_4,481.40489030000003

S_7441,motorcycle,route_4,484.8874071

S_7444,motorcycle,route_4,485.1824609

S_7446,motorcycle,route_4,485.3304056

S_7472,car,route_4,487.6951912

S_7481,car,route_4,488.3630635

S_7483,car,route_4,488.5860902

S_7496,car,route_4,489.6195056

S_7547,car,route_4,494.73250970000004

S_7590,car,route_4,498.810345

S_7618,car,route_4,501.9166232

S_7620,car,route_4,502.13722260000003

S_7624,car,route_4,503.0933124

S_7660,car,route_4,506.0495854

S_7686,car,route_3,507.53659300000004

S_7730,motorcycle,route_3,511.9021281

S_7739,motorcycle,route_4,512.9411295

S_7718,car,route_3,515.8185591

S_7795,car,route_4,519.3598491

S_7800,car,route_4,519.6553712

S_7876,car,route_4,525.7889735

S_7920,car,route_4,530.3725409

S_7930,car,route_4,532.4422954

S_7932,car,route_4,532.6659533

S_7939,car,route_4,533.5500521

S_7977,car,route_4,537.622674

S_7981,car,route_4,537.9166928

S_7984,car,route_4,538.4373761

S_7987,car,route_4,538.7346388

S_7990,car,route_4,538.8823276

S_8010,car,route_4,540.6737607

S_8028,car,route_4,543.6287591

S_8030,car,route_4,544.2931377

S_8031,car,route_4,544.4426308

S_8033,car,route_4,545.704031

S_8035,car,route_4,547.399163

S_8041,car,route_4,547.9935451

S_8048,car,route_4,549.6934983

S_8050,car,route_4,550.061806

S_8053,car,route_4,550.7254253

S_8058,truck,route_4,551.0188887

S_8067,car,route_4,552.199067

S_8092,car,route_4,554.6379555

S_8130,car,route_4,557.0930918

S_8141,car,route_4,558.206233

S_8151,car,route_4,559.0986086

S_8300,car,route_4,569.7219807

S_8302,car,route_4,569.8697698

S_8308,car,route_4,570.2388474

