Name,Class,Direction,Time
N_228835,bus,route_10,12418.9221746
S_144608,car,route_3,12419.0703508
N_228603,car,route_9,12419.2870694
W_184775,car,route_1,12419.4429376
N_228892,motorcycle,route_11,12420.0864081
E_137426,car,route_7,12420.1373795
S_144665,car,route_5,12420.7972469
W_184789,car,route_1,12421.0490812
S_144683,car,route_4,12421.2715628
S_144703,car,route_4,12421.5842326
N_228981,car,route_9,12422.0481183
S_144716,car,route_4,12422.059011
W_184802,car,route_1,12422.4356041
S_144476,car,route_3,12422.6799775
N_229027,car,route_11,12422.7793975
E_137493,truck,route_6,12422.9085729
N_229034,car,route_11,12422.9249114
N_229038,motorcycle,route_9,12423.0700098
N_228975,car,route_10,12423.2157287
N_229045,car,route_11,12423.2158228
S_144745,car,route_4,12423.4658562
S_144644,car,route_5,12424.0921495
N_229037,car,route_10,12424.6683345
N_229089,car,route_9,12424.8882525
E_137547,truck,route_6,12425.3918483
N_229102,car,route_9,12425.3959607
W_184832,car,route_1,12425.4130171
E_137546,truck,route_8,12425.5376407
W_184833,car,route_1,12425.5725348
N_229111,car,route_9,12425.619455
W_184836,car,route_1,12426.2184719
N_229130,car,route_10,12426.2732396
N_229103,bus,route_10,12426.6351107
N_229137,car,route_10,12426.6352166
N_229141,car,route_10,12426.9279896
N_229104,car,route_9,12427.2254347
N_229159,car,route_10,12427.2255909
N_229162,car,route_9,12427.4435873
N_229164,car,route_10,12427.5165093
S_144929,car,route_5,12427.6168121
N_229170,car,route_9,12427.6618478
N_229174,car,route_9,12427.8082317
S_144656,car,route_3,12427.9307896
S_144948,car,route_4,12428.0093018
N_229182,car,route_10,12428.0975104
W_184851,car,route_1,12428.484445
S_144977,car,route_3,12428.6412477
E_137607,car,route_8,12428.83292
W_184856,car,route_1,12429.0517332
N_229194,car,route_10,12429.1888886
S_145006,car,route_3,12429.6636748
S_145011,truck,route_5,12429.6638464
N_229233,car,route_9,12429.7060528
E_137660,motorcycle,route_7,12429.711067
N_229241,car,route_11,12429.7788693
N_229246,car,route_9,12429.9236649
S_145027,car,route_4,12430.1391557
S_145042,car,route_3,12430.3770694
S_145064,car,route_5,12430.9316394
N_229264,car,route_10,12430.9431494
S_145079,car,route_4,12431.2516788
W_184877,car,route_2,12431.3920238
N_229299,car,route_10,12431.6742628
W_184884,car,route_2,12431.7966085
S_145100,car,route_3,12432.11987
S_145114,car,route_4,12432.2000189
S_145121,car,route_4,12432.5163924
S_145127,car,route_4,12432.5951136
E_137675,truck,route_8,12432.7101568
W_184895,car,route_2,12432.9268203
W_184896,car,route_1,12433.0064948
S_145157,car,route_4,12433.4675238
N_229370,car,route_10,12433.502146
S_145165,car,route_4,12433.6256113
N_229383,car,route_10,12433.7953958
S_145169,car,route_3,12433.864219
E_137728,truck,route_6,12433.881118
N_229393,car,route_10,12434.0856917
S_145155,car,route_5,12434.261525
N_229407,car,route_10,12434.3776011
W_184903,car,route_1,12434.852931
S_145202,car,route_4,12434.9736601
S_145207,car,route_5,12434.9737691
E_137752,car,route_7,12435.2709316
E_137757,car,route_7,12435.6394205
E_137761,car,route_7,12435.9351773
E_137765,car,route_6,12436.2992081
E_137772,car,route_7,12436.8113401
S_145059,car,route_3,12436.9613012
S_145290,car,route_5,12437.6681435
W_184916,truck,route_2,12437.8396506
W_184938,truck,route_2,12439.4460263
S_145272,car,route_3,12439.6472043
S_145301,car,route_5,12440.3606792
N_229519,bus,route_10,12440.5139858
N_229533,truck,route_10,12440.7366557
W_184951,truck,route_2,12440.8899445
W_184947,car,route_1,12440.8900595
W_184914,car,route_0,12440.9716509
S_145385,car,route_5,12441.1582395
W_184955,car,route_1,12441.4535224
E_137786,car,route_7,12441.5861737
W_184959,car,route_1,12441.8544912
E_137829,car,route_7,12441.8816621
S_145284,car,route_3,12442.2636739
N_229613,car,route_9,12442.2765017
W_184961,car,route_1,12442.4952305
E_137769,car,route_6,12442.6895751
S_145447,car,route_5,12442.7357725
W_184962,car,route_1,12442.8217368
N_229632,car,route_9,12443.231816
E_137867,car,route_6,12445.3447106
S_145451,car,route_3,12445.3586685
S_145547,car,route_4,12445.7582549
W_184988,car,route_1,12445.956387
N_229777,car,route_9,12446.4602384
S_145574,car,route_4,12446.8747493
S_145578,motorcycle,route_3,12447.1132619
N_229813,car,route_10,12447.2692072
S_145584,motorcycle,route_3,12447.2711738
E_137878,truck,route_8,12447.3459515
N_229824,car,route_10,12447.4161479
E_137880,truck,route_8,12447.4939699
N_229729,car,route_9,12447.7124503
W_185011,car,route_2,12447.7256845
S_145596,car,route_4,12447.822692
N_229852,car,route_10,12447.9325993
W_185014,car,route_1,12448.1248371
N_229863,car,route_10,12448.1540198
N_229865,car,route_9,12448.1541097
N_229871,car,route_10,12448.3034659
N_229877,car,route_10,12448.4503894
W_185017,car,route_2,12448.6044483
W_185022,car,route_1,12448.9246348
W_185020,car,route_2,12449.0065266
E_137901,car,route_8,12449.047467
S_145490,car,route_3,12449.2555284
N_229903,car,route_9,12449.2587391
S_145659,car,route_3,12449.7291251
S_145663,car,route_5,12449.8076326
S_145671,car,route_5,12450.1289795
S_145676,car,route_5,12450.2099524
S_145674,car,route_3,12450.2100235
S_145688,motorcycle,route_5,12450.3649914
E_137941,bus,route_8,12450.7504886
N_229912,car,route_10,12451.0993106
W_185034,car,route_1,12451.2627354
E_137946,car,route_8,12451.3433246
W_185036,car,route_1,12451.424144
E_137883,truck,route_7,12451.6410989
E_137961,car,route_8,12451.6412316
W_185038,car,route_1,12451.6674646
S_145746,car,route_4,12451.9623049
S_145766,car,route_4,12452.4324682
E_137976,car,route_8,12452.4590565
S_145785,car,route_4,12453.1443362
S_145794,car,route_4,12453.3833111
S_145800,car,route_4,12453.5402656
S_145445,car,route_3,12453.7749966
S_145809,motorcycle,route_5,12453.8537654
S_145812,car,route_4,12454.0128188
N_230116,bus,route_10,12454.1290962
S_145820,car,route_5,12454.1702002
S_145822,car,route_5,12454.3271959
N_230137,car,route_9,12454.421472
S_145826,car,route_3,12454.4856173
S_145830,car,route_3,12454.6428133
S_145855,car,route_4,12455.7509389
N_230192,motorcycle,route_9,12455.9706504
N_230206,motorcycle,route_9,12456.1911257
N_230204,motorcycle,route_10,12456.267115
S_145867,car,route_4,12456.3793376
E_138030,car,route_6,12456.9805253
S_145606,car,route_3,12457.4105972
E_138034,car,route_6,12457.4248218
N_230293,car,route_9,12458.9123401
E_138049,car,route_7,12458.9751781
S_145910,car,route_3,12458.9824785
E_138053,car,route_7,12459.1974188
N_230339,car,route_10,12459.3541815
E_138057,car,route_7,12459.4931228
N_230382,motorcycle,route_9,12460.0887994
N_230377,motorcycle,route_9,12460.2387714
W_185145,truck,route_2,12460.2865102
N_230418,motorcycle,route_9,12460.6829567
S_145939,motorcycle,route_5,12460.7091659
W_185156,truck,route_2,12461.0147551
N_230424,motorcycle,route_9,12461.1225068
S_145777,car,route_3,12461.1831848
N_230435,car,route_9,12461.4892985
N_230450,motorcycle,route_9,12461.6387398
N_230488,motorcycle,route_9,12462.4586158
N_230408,car,route_10,12463.8757204
N_230490,car,route_10,12463.8758552
N_230565,car,route_10,12464.101701
N_230594,motorcycle,route_9,12464.4760906
W_185206,car,route_1,12464.478939
N_230600,motorcycle,route_9,12464.6251332
E_138111,truck,route_7,12464.7540944
N_230609,motorcycle,route_9,12464.8456809
N_230613,motorcycle,route_11,12464.8457783
W_185212,truck,route_2,12464.8836392
W_185214,car,route_1,12465.1258768
W_185218,car,route_1,12465.3688866
N_230641,car,route_10,12465.5839927
W_185221,car,route_1,12465.7688966
N_230657,car,route_10,12465.8072134
S_146002,car,route_4,12465.8168055
N_230669,car,route_10,12466.1015314
S_146009,motorcycle,route_5,12466.3673144
S_146010,motorcycle,route_5,12466.5265153
N_230725,car,route_10,12467.1412748
N_230726,motorcycle,route_9,12467.2147752
N_230727,motorcycle,route_9,12467.2148496
N_230736,motorcycle,route_9,12467.3640993
S_146022,car,route_4,12467.7160311
S_146023,car,route_4,12467.8726332
N_230732,motorcycle,route_9,12468.1823543
E_138141,car,route_8,12468.218103
N_230770,motorcycle,route_9,12468.7022215
S_146025,car,route_3,12468.7453377
S_146027,car,route_3,12468.9791615
S_146028,car,route_4,12469.0594528
N_230814,car,route_10,12469.2952766
S_146035,car,route_4,12470.0838266
N_230423,car,route_10,12470.1128675
N_230739,car,route_10,12470.1873153
N_230863,motorcycle,route_9,12470.1874486
E_138183,car,route_6,12470.7234539
N_230898,motorcycle,route_9,12470.8642972
W_185261,truck,route_2,12470.9966033
S_146044,car,route_4,12471.1805107
S_146047,car,route_4,12471.4159507
E_138169,car,route_8,12471.9432529
N_230982,motorcycle,route_9,12472.4955688
N_230989,car,route_10,12472.5722717
N_230990,car,route_9,12472.5723504
N_231002,car,route_9,12472.866729
N_231015,car,route_9,12473.1670417
S_146061,motorcycle,route_3,12473.5503124
W_185299,truck,route_2,12473.5719425
N_231069,truck,route_9,12474.4296721
W_185310,car,route_1,12474.5336275
N_231085,truck,route_9,12474.6557694
W_185308,car,route_0,12474.7768397
W_185313,car,route_1,12474.9375142
N_231101,car,route_9,12474.9523825
N_231103,truck,route_9,12475.0266863
N_231116,truck,route_9,12475.252284
S_146071,car,route_4,12475.2896894
N_231123,truck,route_9,12475.3997154
W_185321,car,route_0,12475.7406779
E_138245,motorcycle,route_7,12475.8860176
E_138227,car,route_6,12475.961642
N_231089,car,route_10,12476.514498
N_231149,truck,route_9,12476.6651259
W_185339,car,route_2,12477.1137426
W_185342,car,route_1,12477.1930599
W_185345,car,route_2,12477.4331842
E_138262,car,route_8,12477.4792552
N_231195,truck,route_9,12477.5582001
S_145997,car,route_4,12477.7563571
W_185349,car,route_1,12477.9952486
W_185353,car,route_0,12478.2390554
N_231229,truck,route_10,12478.4605938
E_138265,car,route_8,12478.4662321
N_230963,car,route_10,12478.5350709
W_185370,car,route_1,12479.4369521
N_231281,motorcycle,route_9,12479.5083502
N_231072,car,route_10,12480.1042266
E_138287,car,route_6,12480.2901272
E_138276,truck,route_8,12480.6740298
N_231368,car,route_10,12481.1598251
N_231382,car,route_10,12481.4576087
E_138316,car,route_7,12482.4263004
S_146066,car,route_5,12482.9964155
E_138315,car,route_8,12483.7943281
N_231353,car,route_10,12484.7459575
N_231438,car,route_9,12484.8223212
S_146126,car,route_5,12485.2276093
N_231532,car,route_10,12485.2746663
N_231327,car,route_10,12485.4224614
N_231542,car,route_10,12485.6458626
E_138354,car,route_6,12485.773472
S_146130,car,route_5,12485.7874763
S_146132,car,route_4,12485.8702493
N_231498,truck,route_9,12486.6909524
S_146144,car,route_4,12487.221707
N_231457,car,route_10,12487.8198685
N_231612,car,route_10,12488.3418057
N_231620,car,route_9,12488.4167573
S_146041,car,route_4,12489.3054378
E_138420,car,route_6,12489.5106576
N_231667,car,route_9,12489.9159905
E_138439,car,route_8,12490.1984975
S_146175,car,route_4,12490.3471482
