N_Name,Class,Direction,Time
N_32879,car,route_10,1802.2477627
N_32936,car,route_9,1803.8213777
N_32942,car,route_10,1803.8976344999999
N_32956,truck,route_10,1804.2859383
N_32962,truck,route_10,1804.5214424
N_32983,car,route_9,1805.0665965
N_32939,truck,route_9,1805.8345365
N_33005,car,route_9,1805.9135445
N_33013,car,route_9,1806.2180602
N_33048,car,route_9,1807.4517859
N_33092,car,route_9,1810.3163299999999
N_33017,car,route_10,1810.4714761
N_33130,car,route_9,1810.7858879
N_33149,motorcycle,route_9,1811.09484
N_33161,motorcycle,route_9,1811.4007837
N_33167,car,route_11,1811.6294355
N_33185,car,route_11,1811.9420344
N_33222,car,route_9,1812.9586476
N_33206,motorcycle,route_9,1813.1132273
N_33219,car,route_10,1813.1132502
N_33227,car,route_9,1816.2678664
N_33237,car,route_9,1817.0381016
N_33482,car,route_9,1821.7783964
N_33674,motorcycle,route_9,1827.3643531
N_33758,motorcycle,route_9,1829.5058565
N_33695,car,route_10,1830.6501628
N_33681,truck,route_9,1830.8021914
N_33834,car,route_10,1831.1051264
N_33845,car,route_10,1831.3387244
N_33892,motorcycle,route_9,1832.1773059
N_33943,car,route_9,1833.0991856
N_33891,car,route_9,1833.5624137
N_34064,car,route_9,1835.3317074
N_34067,car,route_9,1835.4090817
N_34059,car,route_9,1835.7910345
N_33860,car,route_10,1836.1769056
N_33799,car,route_9,1838.8798794
N_33897,car,route_10,1840.6577417
N_34271,car,route_9,1840.7348726999999
N_34334,motorcycle,route_9,1842.054973
N_34335,motorcycle,route_9,1842.0549953
N_34344,motorcycle,route_9,1842.3625193999999
N_34345,motorcycle,route_11,1842.3625421
N_34350,motorcycle,route_9,1842.4397271999999
N_33996,car,route_9,1842.8972779
N_34377,car,route_10,1843.2028708999999
N_34400,car,route_10,1843.5945517
N_34407,car,route_10,1843.7476331999999
N_34412,car,route_10,1844.5184782
N_34478,motorcycle,route_9,1845.5956068
N_34487,car,route_9,1845.7494884
N_34327,truck,route_9,1846.2946868
N_34514,car,route_9,1846.2947354
N_34576,car,route_9,1849.9844562
N_34733,car,route_10,1854.0736419
N_34750,truck,route_10,1854.7619831
N_34767,truck,route_10,1855.0679311
N_34649,car,route_9,1855.2193365
N_34837,car,route_9,1857.2974769
N_34843,motorcycle,route_9,1857.3744413
N_34858,car,route_9,1858.4519518
N_34889,car,route_9,1858.679336
N_34876,car,route_9,1862.5235266
N_35014,motorcycle,route_9,1862.7587941
N_34883,car,route_10,1863.3710095
N_35090,motorcycle,route_9,1865.8563817
N_35105,motorcycle,route_9,1866.0872623999999
N_35020,car,route_9,1866.5532088
N_35119,motorcycle,route_9,1866.5532393
N_35125,car,route_10,1866.9391091
N_35139,motorcycle,route_9,1867.2507052
N_35146,motorcycle,route_9,1867.4840485
N_35149,car,route_10,1867.5610208
N_35147,motorcycle,route_9,1867.6410134
N_35152,car,route_10,1867.7173438
N_35155,motorcycle,route_11,1867.7942266
N_35156,car,route_10,1867.8731663
N_35162,car,route_10,1868.1028523
N_35171,car,route_10,1868.4866866
N_35183,motorcycle,route_9,1868.8721191
N_35196,motorcycle,route_9,1869.3346645
N_35209,motorcycle,route_9,1870.1031347
N_35222,motorcycle,route_9,1870.5641014
N_35174,car,route_10,1870.6401183
N_35227,motorcycle,route_9,1870.7162418
N_35246,car,route_11,1871.5614216
N_35177,car,route_9,1872.1058627
N_35297,motorcycle,route_9,1873.4966139
N_35392,motorcycle,route_9,1877.3607733
N_35406,motorcycle,route_9,1877.6668791
N_35159,car,route_10,1878.051418
N_35444,car,route_10,1879.3701437
N_35405,car,route_9,1883.7674396
N_35538,motorcycle,route_11,1886.4604949
N_35617,motorcycle,route_9,1891.7070486
N_35594,car,route_9,1892.250896
N_35486,car,route_9,1892.6325772
N_35645,car,route_9,1893.0994473
N_35647,car,route_9,1893.2535356
N_35651,car,route_9,1893.4074751
N_35689,car,route_10,1896.0992884
N_35698,car,route_10,1896.7156697
N_35700,car,route_9,1896.8697084
N_35702,car,route_10,1896.9485429
N_35765,car,route_10,1903.5676009
N_35783,car,route_10,1904.9492445
N_35794,car,route_10,1905.6440654
N_35803,car,route_10,1906.342879
N_35880,car,route_10,1915.3637231999999
N_35883,car,route_10,1915.5197351
N_35965,car,route_9,1925.1055174
N_35968,car,route_9,1925.2595049
N_35972,car,route_9,1926.0293119
N_35981,car,route_9,1926.4908002
N_35986,car,route_10,1927.0309763999999
N_35992,car,route_10,1927.4929591
N_35998,car,route_10,1928.1109423
N_36008,car,route_10,1929.6482249
N_36009,car,route_10,1930.2656997
N_36012,car,route_10,1930.4986145
N_36087,car,route_10,1938.2929727
N_36093,car,route_10,1938.680274
N_36128,car,route_10,1941.1470477
N_36143,car,route_10,1941.9196956
N_36226,car,route_10,1949.9458651
N_36250,car,route_10,1951.1784645
N_36255,car,route_10,1951.3336525
N_36259,car,route_10,1951.7150233
N_36291,car,route_10,1954.1037222
N_36342,car,route_10,1961.6514336
N_36366,car,route_10,1963.271428
N_36425,car,route_10,1968.5238278
N_36428,car,route_10,1968.6782252
N_36531,car,route_10,1981.3706513
N_36533,car,route_10,1981.524395
N_36537,car,route_10,1981.7627943
N_36541,car,route_10,1982.6859734
N_36547,car,route_10,1984.5312534
N_36566,car,route_10,1986.7168045
N_36571,car,route_10,1986.9494035
N_36583,car,route_10,1988.4851584
N_36593,car,route_10,1989.8674048999999
N_36710,car,route_9,2008.1635889
N_37193,car,route_11,2098.9440997
N_37206,car,route_11,2099.1007599000004
N_37208,car,route_11,2099.3319653000003
N_37210,car,route_11,2099.5627825
