N_Name,Class,Direction,Time 
N_64107,motorcycle,route_11,3666.2393278
N_64016,car,route_10,3667.3605792
N_64057,car,route_9,3668.0320743999996
N_64028,truck,route_10,3668.4813956999997
N_64150,car,route_10,3669.0041911999997
N_64077,car,route_9,3671.0898181
N_64218,car,route_10,3673.8577406
N_64142,car,route_10,3674.0839179
N_64196,car,route_11,3675.3488955999997
N_64245,car,route_10,3675.4984397999997
N_64188,car,route_9,3676.6958569
N_64226,car,route_10,3676.6958876999997
N_64303,motorcycle,route_10,3677.9641118
N_64282,car,route_9,3678.5614020999997
N_64319,motorcycle,route_10,3679.9060605
N_64241,car,route_10,3680.5024703
N_64311,car,route_9,3681.6218772999996
N_64351,car,route_10,3681.9243475999997
N_64166,car,route_10,3681.9982968
N_64356,car,route_10,3682.0720173
N_64302,car,route_10,3684.2323029
N_64419,motorcycle,route_10,3685.2705069999997
N_64444,car,route_10,3685.7175758999997
N_64450,motorcycle,route_10,3686.3145102999997
N_64454,motorcycle,route_10,3686.4639878
N_64463,car,route_9,3686.6896029
N_64239,car,route_9,3686.9843545
N_64476,motorcycle,route_9,3687.800555
N_64468,motorcycle,route_10,3688.0961503999997
N_64497,motorcycle,route_10,3690.5467258999997
N_64520,motorcycle,route_10,3690.7685576
N_64524,motorcycle,route_10,3690.9923211
N_64563,motorcycle,route_9,3694.319732
N_64455,car,route_10,3696.7594464999997
N_64606,motorcycle,route_10,3697.1298088999997
N_64590,car,route_11,3698.3910807999996
N_64617,truck,route_10,3700.7674272
N_64675,motorcycle,route_9,3701.1385001999997
N_64637,car,route_10,3703.2965731
N_64710,motorcycle,route_9,3703.6662428
N_64723,motorcycle,route_9,3704.2619474
N_64671,car,route_9,3705.6769240999997
N_64651,car,route_10,3708.7995555999996
N_64839,motorcycle,route_11,3710.2905226999997
N_64731,car,route_10,3711.3358808999997
N_64869,car,route_9,3712.1571488
N_64875,car,route_9,3712.3063562999996
N_64930,car,route_10,3715.5009461
N_64950,car,route_10,3715.7257612999997
N_64962,car,route_10,3716.5436532999997
N_65001,motorcycle,route_11,3719.2190355
N_65048,car,route_10,3722.1950654999996
N_65064,car,route_10,3723.3895588
N_65084,motorcycle,route_11,3724.5774951
N_65180,truck,route_10,3732.4919695999997
N_65216,truck,route_10,3733.5498482999997
N_64985,car,route_10,3745.2587393999997
N_65358,car,route_10,3747.6301875999998
N_65374,car,route_9,3748.9720416
N_65384,car,route_9,3749.5648880999997
N_65404,car,route_9,3750.7532962
N_65411,car,route_9,3751.6363017
N_65465,car,route_11,3758.6113234
N_65593,car,route_10,3779.2854626
N_65722,car,route_11,3784.3289261
N_65767,car,route_10,3787.3005473999997
N_65866,car,route_10,3788.6365754
N_66007,truck,route_11,3806.3439429
N_66164,truck,route_11,3808.8557852
N_66169,truck,route_11,3809.6645691999997
N_66229,car,route_11,3817.554639
N_66296,truck,route_11,3822.5422824999996
N_66417,car,route_10,3828.3305109
N_66420,car,route_10,3828.4785514
N_66438,truck,route_10,3830.1783367
N_66440,truck,route_10,3830.3265751999998
N_66441,truck,route_10,3830.6227256999996
N_66444,car,route_11,3830.9897443
N_66445,bus,route_11,3831.7345573
N_66520,car,route_11,3836.2523451999996
N_66679,car,route_10,3847.8598527999998
N_66902,truck,route_10,3866.4678375
N_67260,car,route_9,3906.4563697
N_67282,car,route_9,3908.5312872
N_67287,car,route_11,3908.9733048
N_67297,car,route_9,3909.4133505
N_67659,truck,route_10,3937.4630687999997
N_67664,truck,route_10,3937.7574765
N_67972,car,route_9,3962.4558859
N_68044,car,route_9,3965.5017113999997
N_68147,car,route_9,3967.8137841
N_68241,car,route_9,3970.8624683999997
N_68402,car,route_9,3975.0956655
N_67949,car,route_10,3977.2548147999996
N_68435,car,route_10,3978.1456964
N_68514,car,route_10,3978.4409428999998
N_68507,truck,route_10,3978.5923092999997
N_68531,motorcycle,route_9,3979.1101632
N_68536,car,route_10,3979.1102167999998
N_68571,truck,route_10,3980.1437286
N_68581,car,route_10,3980.4406353
N_68631,bus,route_10,3982.0048385
N_68657,bus,route_10,3982.6006853
N_68689,bus,route_10,3983.4154455999997
N_68729,motorcycle,route_9,3984.0888269999996
N_68736,truck,route_10,3984.3116701
N_68814,car,route_10,3985.7319411
N_68822,car,route_10,3985.8809717999998
N_68552,car,route_11,3987.1438691
N_68894,car,route_9,3987.4398573999997
N_68923,motorcycle,route_9,3987.9615145
N_68942,car,route_10,3988.2593930999997
N_68941,motorcycle,route_9,3988.3350363
N_68682,car,route_10,3988.5606897999996
N_68966,car,route_10,3988.7827103
N_68969,car,route_9,3988.7827499
N_68976,car,route_10,3989.0053719
N_69006,car,route_10,3989.6010231
N_69103,car,route_10,3991.9172833999996
N_69147,car,route_10,3992.8833458999998
N_69212,car,route_9,3994.0694246
N_69007,car,route_10,3994.3669133
N_69230,car,route_9,3994.5146766999997
N_69045,car,route_10,3995.2573623999997
N_69312,car,route_10,3996.5956890999996
N_68992,car,route_9,3996.7437418
N_69327,car,route_10,3998.6119003
N_69361,car,route_10,4000.4008593
N_69009,car,route_9,4001.6694085
N_69452,car,route_10,4004.4312142
N_69384,car,route_10,4004.4312578
N_69447,car,route_9,4005.4719381
N_69578,car,route_11,4006.6644312
N_69534,car,route_10,4006.8119471
N_69433,car,route_10,4008.0066477
N_69601,car,route_10,4008.2303565999996
N_69619,motorcycle,route_9,4008.8330140999997
N_69456,car,route_9,4009.1319882
N_69627,car,route_10,4009.2065788
N_69650,car,route_10,4009.8768621
N_69694,car,route_10,4011.5155416
N_69701,car,route_10,4012.0395402
N_69645,car,route_9,4012.5662571
N_69658,car,route_10,4013.0126637
N_69753,car,route_9,4013.162273
N_69762,car,route_10,4013.3885711999997
N_69775,car,route_10,4013.6871109
N_69833,car,route_9,4015.3412746999998
N_69765,car,route_10,4015.4897198999997
N_69840,car,route_9,4015.5636424
N_69848,car,route_11,4015.8629859999996
N_69782,car,route_10,4016.4602151
N_69859,car,route_11,4016.4602434999997
N_69900,car,route_9,4017.1328002
N_69912,car,route_9,4017.5066776999997
N_69937,car,route_9,4018.0278519999997
N_69983,car,route_9,4018.8500437999996
N_69666,car,route_10,4018.9251234
N_69990,car,route_10,4018.9252242999996
N_69791,truck,route_10,4019.8966532
N_70062,motorcycle,route_9,4021.0209256
N_69824,car,route_9,4021.6188198
N_69958,car,route_10,4024.9017461
N_70205,car,route_9,4024.9018250999998
N_70015,car,route_10,4025.1251058999997
N_70097,car,route_9,4026.0929896
N_70254,truck,route_10,4027.1354374
N_70177,car,route_9,4028.4739903
N_70366,truck,route_10,4028.9974512
N_70382,truck,route_10,4029.5151076999996
N_70203,car,route_10,4029.6639109
N_70172,car,route_9,4031.9034792999996
N_70447,car,route_10,4032.3519659999997
N_70330,car,route_10,4033.8371008
N_70349,car,route_11,4034.9487731
N_70507,motorcycle,route_10,4035.0234358
N_70393,car,route_10,4037.5536801
N_70503,car,route_9,4038.3680731
N_70234,car,route_10,4038.6630714
N_70677,car,route_10,4040.5215016999996
N_70676,car,route_9,4040.6703599999996
N_70680,car,route_10,4040.7444524999996
N_70686,car,route_9,4040.8190333
N_70689,motorcycle,route_11,4040.8930978
N_70702,motorcycle,route_11,4041.2656957
N_70741,motorcycle,route_10,4042.7490417999998
N_70744,motorcycle,route_9,4042.8216927999997
N_70750,motorcycle,route_9,4042.9707227
N_70550,car,route_10,4043.0467952
N_70763,motorcycle,route_9,4043.5703734
N_70528,car,route_10,4043.7950988
N_70831,car,route_11,4045.8756842
N_70837,car,route_11,4046.0236304
N_70870,motorcycle,route_9,4047.2912695
N_70876,car,route_10,4047.3654460999996
N_70880,car,route_10,4047.8107013
N_70892,car,route_10,4048.1064496999998
N_70821,car,route_10,4048.1064818
N_70934,car,route_10,4050.0394499999998
N_70834,car,route_9,4050.4102639
N_70721,car,route_10,4050.6326479
N_70952,car,route_10,4051.0022918
N_70967,car,route_10,4053.0887107999997
N_71004,car,route_10,4053.6849318
N_71010,car,route_10,4053.8326539
N_71014,car,route_10,4053.9798263999996
N_70968,car,route_10,4054.2754879
N_71022,car,route_10,4054.4238566
N_70898,car,route_9,4054.8743763999996
N_70951,car,route_10,4057.4027715999996
N_71087,motorcycle,route_9,4058.5188887
N_71089,car,route_10,4058.5189222
N_70900,car,route_10,4058.6667257999998
N_71094,car,route_10,4058.7462446
N_71047,car,route_11,4059.9300739
N_71066,car,route_10,4062.0175264
N_71151,truck,route_9,4062.4635704999996
N_71156,truck,route_9,4062.8340639999997
N_71164,car,route_10,4063.3506706
N_71188,motorcycle,route_9,4064.4673160999996
N_71097,truck,route_10,4066.0260169999997
N_71207,motorcycle,route_9,4066.026101
N_71162,car,route_9,4067.2863353
N_71168,car,route_10,4067.2863798999997
N_71172,car,route_10,4070.1646232
N_71304,motorcycle,route_9,4070.9027155
N_71335,car,route_10,4075.8222769
N_71372,motorcycle,route_10,4076.4259586999997
N_71369,truck,route_10,4076.5011879
N_71382,motorcycle,route_10,4077.3438361
N_71404,motorcycle,route_10,4078.1736115999997
N_71409,car,route_10,4078.4013385999997
N_71350,truck,route_11,4079.0131610999997
N_71305,car,route_9,4079.2412768
N_71428,truck,route_10,4082.3728899
N_71469,motorcycle,route_9,4082.6918379999997
N_71523,motorcycle,route_10,4085.1065955999998
N_71522,motorcycle,route_9,4085.2532380999996
N_71371,car,route_10,4085.4749230999996
N_71528,car,route_10,4085.5485258
N_71534,car,route_10,4086.0619299
N_71539,car,route_10,4086.3618690999997
N_71559,car,route_9,4087.7665362999996
N_71494,car,route_10,4090.1971165
N_71638,car,route_11,4093.3703514999997
N_71546,car,route_10,4094.1874275
N_71725,motorcycle,route_11,4096.486159399999
N_71733,motorcycle,route_10,4096.9260091
N_71752,motorcycle,route_10,4097.739603399999
N_71759,motorcycle,route_10,4097.9597439
N_71799,car,route_10,4099.7294342
N_71728,car,route_10,4101.423859099999
N_71868,truck,route_10,4103.0513635
N_71875,truck,route_10,4103.1980963999995
N_71879,car,route_10,4104.8928412
N_71880,car,route_10,4107.020775399999
N_71844,car,route_10,4114.552865799999
N_71919,car,route_10,4117.8894873
N_72130,car,route_10,4121.066411899999
N_72121,car,route_9,4122.547565
N_72199,car,route_9,4124.9134096
N_72217,car,route_10,4130.3098043
N_72290,car,route_10,4130.4596968999995
N_72441,car,route_9,4140.228574
N_72679,motorcycle,route_11,4155.6944802
N_72612,car,route_10,4156.5873716
N_72513,car,route_10,4159.9200301
N_72711,car,route_11,4160.5116921
N_72787,car,route_10,4161.9939828999995
N_72860,car,route_9,4165.997570699999
N_72885,car,route_9,4166.741086
N_72887,car,route_10,4166.7411653
N_72892,car,route_10,4166.9635124
N_72915,car,route_10,4168.600783299999
N_72918,car,route_10,4168.749012
N_73004,car,route_11,4173.9249466
N_73024,motorcycle,route_9,4176.0724023
N_73042,car,route_10,4177.0318449
N_73047,car,route_10,4177.2527645
N_73082,car,route_10,4179.257584
N_73091,car,route_10,4179.9236061
N_73099,car,route_10,4180.4431543
N_73103,car,route_10,4180.5902736
N_73109,car,route_10,4180.7374706
N_73113,car,route_10,4180.95874
N_73141,car,route_10,4182.653313299999
N_73148,car,route_10,4182.8737282
N_73155,car,route_10,4183.246511599999
N_73177,car,route_10,4184.2729886
N_73181,car,route_10,4184.6401958999995
N_73224,car,route_10,4186.0443764
N_73247,car,route_10,4187.2277103
N_73310,car,route_10,4190.042774
N_73313,truck,route_11,4190.2624737
N_73321,truck,route_11,4190.5572554
N_73331,truck,route_11,4191.660507099999
N_73336,truck,route_11,4191.9568954999995
N_73385,car,route_10,4194.3933479
N_73410,car,route_10,4195.43991
N_73439,car,route_10,4196.8922833
N_73448,car,route_10,4197.557245
N_73427,truck,route_11,4198.2928163999995
N_73461,car,route_10,4198.6613116
N_73476,car,route_10,4199.4734115
N_73510,car,route_10,4201.9863085
N_73518,car,route_10,4202.356833
N_73521,car,route_10,4202.5036511
N_73541,car,route_10,4204.1326081
N_73547,car,route_10,4204.3554696
N_73550,car,route_10,4204.5757579
N_73593,car,route_10,4208.8566198
N_73596,car,route_10,4209.0787131
N_73617,car,route_10,4210.6320942
N_73631,car,route_10,4211.151236799999
N_73651,car,route_10,4212.1128247999995
N_73657,car,route_10,4212.5546925
N_73703,car,route_10,4215.0679696
N_73717,car,route_10,4216.249267499999
N_73723,car,route_10,4216.6171243
N_73726,car,route_10,4216.8379217
N_73678,truck,route_11,4217.3538227
N_73753,car,route_10,4218.092575
N_73760,car,route_10,4218.3872746
N_73766,car,route_10,4218.5343848
N_73876,car,route_9,4227.5934175
N_73881,car,route_11,4228.6235682999995
N_73924,car,route_10,4231.1366898
N_73933,car,route_10,4231.434135099999
N_73958,car,route_10,4232.7575759
N_74144,car,route_10,4244.7943072
N_74146,car,route_10,4245.0893402
N_74152,car,route_10,4245.7549136
N_74158,car,route_10,4246.7853202999995
N_74173,car,route_9,4248.1984587
N_74218,car,route_10,4251.964533599999
N_74220,car,route_10,4252.2626699
N_74248,car,route_10,4254.913937
N_74281,car,route_10,4258.5262913999995
N_74313,car,route_10,4260.7424005
N_74337,car,route_10,4263.9137621
N_74344,car,route_10,4264.732533599999
N_74433,car,route_10,4273.0521063
N_74440,car,route_10,4273.2721133
N_74461,car,route_10,4275.0425495
N_74473,car,route_10,4275.7851595
N_74557,car,route_10,4284.2831512
N_74568,car,route_10,4284.6536245
N_74577,car,route_10,4285.986008899999
N_74583,car,route_10,4286.3540973
N_74585,car,route_10,4286.870447
N_74734,car,route_10,4301.0344995
N_74774,truck,route_11,4302.8029737
N_74808,car,route_10,4306.6603739
N_74901,car,route_10,4310.2753193
N_74912,car,route_10,4311.163309
N_75007,car,route_10,4318.9066275
N_75013,car,route_10,4319.054071099999
N_75016,car,route_10,4319.2047253
N_75019,car,route_10,4319.4289348
N_75038,car,route_10,4324.9568404
N_75098,car,route_10,4325.9907377
N_75137,car,route_10,4329.9007747
N_75156,car,route_10,4331.3772671
N_75174,car,route_11,4332.776047599999
N_75178,car,route_11,4332.9989633
N_75245,car,route_10,4336.7691415
N_75250,car,route_10,4337.2157277
N_75257,car,route_10,4337.8036849
N_75261,car,route_10,4338.4669982
N_75285,car,route_10,4343.7849881
N_75346,car,route_10,4347.2490023
N_75351,car,route_10,4347.6913605
N_75352,car,route_10,4347.9117257
N_75357,car,route_10,4348.431265499999
N_75361,car,route_10,4348.651508
N_75602,car,route_10,4360.9120241
N_75641,car,route_10,4362.0958175999995
N_75642,car,route_9,4362.1699441
N_75517,car,route_11,4362.2440312
N_75665,car,route_10,4362.9109719
N_75680,car,route_10,4364.6164725
N_75703,car,route_11,4364.6955922
N_75721,car,route_10,4365.5086675
N_75698,car,route_10,4365.8836886
N_75739,motorcycle,route_9,4366.1785628
N_75743,motorcycle,route_9,4366.3264139
N_75760,car,route_10,4367.2925158
N_75781,car,route_10,4367.5951663999995
N_75814,car,route_10,4368.7111548
N_75819,car,route_10,4368.8598531
N_75830,car,route_10,4369.1606495999995
N_75844,car,route_10,4369.4580709
N_75849,car,route_10,4369.6067035
N_75882,car,route_10,4370.500561
N_75764,car,route_10,4373.5647633
N_75811,car,route_10,4374.2321505
N_76029,motorcycle,route_9,4375.1983554
N_75751,car,route_9,4375.5736662
N_76051,motorcycle,route_9,4375.9432016
N_76059,motorcycle,route_9,4376.241073499999
N_76077,car,route_10,4376.7625717
N_76083,car,route_10,4376.9844494
N_76111,car,route_10,4377.805543699999
N_76215,car,route_9,4380.1911359999995
N_76080,car,route_10,4380.4132841
N_76226,motorcycle,route_9,4380.5625755
N_76159,car,route_9,4381.750381299999
N_76386,car,route_9,4384.8042705
N_76412,motorcycle,route_9,4384.9538213999995
N_76436,car,route_9,4385.7754269
N_76038,car,route_10,4385.775465799999
N_76445,car,route_9,4386.0020402
N_76459,truck,route_9,4386.3735934999995
N_76200,car,route_10,4386.5218588
N_76461,truck,route_9,4386.5219052
N_76469,truck,route_9,4386.902159
N_76498,car,route_10,4387.9425861
N_76506,car,route_10,4388.1698077
N_76548,car,route_10,4389.4358377
N_76439,car,route_9,4389.6581669
N_76318,truck,route_10,4391.3524053
N_76566,car,route_9,4391.9495645
N_76581,car,route_10,4392.5431145
N_76620,car,route_9,4392.990479
N_76496,car,route_10,4393.5113346
N_76585,car,route_11,4394.1779464
N_76641,motorcycle,route_9,4394.3293527
N_76702,motorcycle,route_9,4396.4123948
N_76517,car,route_9,4396.7836976
N_76747,motorcycle,route_11,4397.6061500999995
N_76755,car,route_10,4397.9818365
N_76646,car,route_10,4398.4292018
N_76699,car,route_10,4398.9542455
N_76784,car,route_10,4400.8893803
N_76819,car,route_10,4400.8894199
N_76830,motorcycle,route_11,4401.4897388
N_76781,car,route_9,4401.563735199999
N_76839,truck,route_10,4401.7848226
N_76888,car,route_10,4403.4189239
N_76902,car,route_10,4404.1577539
N_76737,car,route_9,4404.3806966
N_76912,car,route_10,4404.3807968
N_76933,car,route_10,4405.4294614
N_76936,car,route_10,4405.723601199999
N_76891,car,route_10,4405.9468324
N_76923,car,route_10,4407.5791257
N_76895,car,route_10,4407.8013427
N_76855,truck,route_9,4408.2504792
N_77041,motorcycle,route_10,4410.0445768
N_77045,motorcycle,route_9,4410.1933435
N_77048,car,route_10,4410.2667948
N_77049,car,route_10,4410.2668237
N_77050,motorcycle,route_9,4410.4154253
N_77057,car,route_10,4410.565029599999
N_77066,car,route_10,4410.7892473
N_77062,car,route_10,4410.8664647
N_77069,car,route_10,4410.940752699999
N_76954,car,route_10,4412.4994181
N_77107,car,route_10,4412.942517699999
N_77118,car,route_10,4413.1650223999995
N_77121,car,route_11,4413.3143863
N_77126,car,route_11,4413.4673053999995
N_77006,car,route_9,4414.2155119
N_77152,truck,route_11,4414.289508299999
N_77158,car,route_10,4414.3641638
N_77166,car,route_10,4414.5863536
N_77222,car,route_10,4416.0864983
N_77231,car,route_10,4416.3100856
N_77236,car,route_10,4416.3842026
N_77238,car,route_10,4416.4579605
N_77034,car,route_9,4416.9778256
N_77258,bus,route_10,4417.6486014
N_77207,car,route_10,4418.0985701
N_77272,bus,route_10,4418.0986289
N_77278,bus,route_10,4418.251988999999
N_77283,bus,route_10,4418.5489394999995
N_77115,car,route_10,4420.200438
N_77190,truck,route_11,4420.422003
N_77387,motorcycle,route_11,4422.0551998
N_77395,motorcycle,route_11,4422.2035748
N_77301,car,route_9,4422.277481
N_77401,motorcycle,route_9,4422.5050499
N_77410,motorcycle,route_9,4422.7282196
N_77408,car,route_10,4422.8758759
N_77416,car,route_10,4423.024560299999
N_77420,motorcycle,route_11,4423.0988191999995
N_77421,car,route_10,4423.1731628
N_77459,motorcycle,route_10,4424.9643193
N_77482,car,route_10,4425.565148199999
N_77498,car,route_10,4426.0856716
N_77281,car,route_10,4426.2358137
N_77515,car,route_10,4426.538522
N_77499,motorcycle,route_9,4426.7627651
N_77264,car,route_11,4426.9854252
N_77542,motorcycle,route_9,4427.0602755
N_77593,motorcycle,route_9,4429.0659415
N_77616,motorcycle,route_9,4429.511038799999
N_77621,motorcycle,route_9,4429.7336518
N_77626,motorcycle,route_9,4429.9557213
N_77579,motorcycle,route_10,4430.774762999999
N_77668,motorcycle,route_11,4431.3676656
N_77676,motorcycle,route_11,4431.590749
N_77605,car,route_10,4432.9279885
N_77675,car,route_10,4433.7464939
N_77733,motorcycle,route_9,4434.1176223
N_77747,truck,route_10,4435.0052011
N_77786,car,route_10,4436.261356399999
N_77770,motorcycle,route_9,4436.4831905
N_77793,car,route_10,4437.0023658
N_77737,car,route_10,4437.5945093
N_77713,car,route_9,4438.4818047
N_77865,car,route_10,4439.738025199999
N_77771,car,route_10,4440.4780353999995
N_77929,car,route_10,4442.4049423999995
N_77953,car,route_10,4443.8842845
N_77815,car,route_10,4444.5537862
N_78005,truck,route_10,4446.7739835
N_78024,car,route_10,4447.44589
N_78030,car,route_10,4447.5938119
N_78064,car,route_10,4449.5894234
N_77973,car,route_10,4450.5507814
N_78094,truck,route_10,4450.6250486
N_78086,truck,route_10,4455.3514223
N_78106,car,route_10,4455.4253751999995
N_78189,car,route_10,4456.6780591
N_78196,truck,route_10,4456.8994451
N_78057,car,route_10,4457.1968105999995
N_78125,car,route_9,4459.4130749
N_78161,car,route_10,4460.6667509
N_78246,motorcycle,route_9,4461.035325299999
N_78166,car,route_10,4461.6282605
N_78260,car,route_10,4462.0713829999995
N_78263,car,route_10,4462.2946537
N_78173,car,route_9,4462.3680902999995
N_78269,motorcycle,route_10,4462.8893005
N_78247,car,route_10,4464.667053499999
N_78317,motorcycle,route_9,4464.8867431
N_78319,motorcycle,route_9,4465.0365247
N_78358,motorcycle,route_9,4466.5822091
N_78352,motorcycle,route_9,4466.6558949
N_78360,motorcycle,route_9,4466.8043609999995
N_78340,motorcycle,route_10,4467.0238904
N_78375,motorcycle,route_9,4467.537751899999
N_78392,motorcycle,route_9,4468.4938399
N_78226,car,route_10,4468.5670481
N_78416,motorcycle,route_10,4469.818920199999
N_78430,motorcycle,route_9,4469.8189684
N_78443,motorcycle,route_11,4470.9935865
N_78456,motorcycle,route_11,4471.1394961
N_78422,motorcycle,route_10,4471.5045365
N_78455,motorcycle,route_10,4472.4581509
N_78509,motorcycle,route_10,4474.6629081
N_78534,motorcycle,route_9,4475.547491599999
N_78568,motorcycle,route_10,4478.0448226
N_78543,motorcycle,route_11,4478.6346352
N_78520,motorcycle,route_10,4478.6346672
N_78544,car,route_9,4479.2902214
N_78634,car,route_11,4481.7201251
N_78612,car,route_11,4481.8666889
N_78585,motorcycle,route_10,4482.9713563
N_78690,motorcycle,route_9,4485.027016
N_78693,motorcycle,route_10,4485.9878037
N_78624,car,route_9,4486.2083402
N_78724,motorcycle,route_10,4487.4611675
N_78728,motorcycle,route_11,4488.4205691
N_78746,motorcycle,route_9,4489.1621783
N_78765,motorcycle,route_11,4490.5642308999995
N_78784,motorcycle,route_11,4490.7848027
N_78740,motorcycle,route_9,4492.3338984
N_78717,truck,route_10,4492.9979760999995
N_78864,motorcycle,route_11,4494.9956731
N_78868,motorcycle,route_11,4495.1426535
N_78862,motorcycle,route_10,4495.2161337
N_78841,car,route_9,4496.103383
N_78815,car,route_10,4497.507041899999
N_78924,car,route_10,4498.1777870999995
N_78980,car,route_10,4500.9905835
N_79021,car,route_10,4503.2210673
N_79026,motorcycle,route_10,4503.8128367
N_79028,car,route_10,4504.03304
N_79035,motorcycle,route_10,4504.1067513
N_79049,car,route_10,4505.2915899
N_79066,car,route_10,4506.247775
N_78990,car,route_10,4506.8398324
N_79084,car,route_10,4506.9876979
N_78973,car,route_9,4507.5773408
N_79106,car,route_10,4508.5463186
N_79104,motorcycle,route_9,4508.6935181
N_79116,motorcycle,route_9,4509.2857751
N_79118,motorcycle,route_9,4509.5078287
N_79143,car,route_10,4510.4735642
N_79146,truck,route_11,4510.8436265
N_79145,car,route_10,4510.9928524
N_79177,car,route_10,4512.5581012
N_79180,car,route_10,4513.2946197
N_79207,motorcycle,route_9,4514.3334927999995
N_79239,car,route_10,4516.5599721
N_79247,car,route_10,4516.7798045
N_79248,motorcycle,route_11,4516.8532108
N_79262,motorcycle,route_9,4517.3680318
N_79326,car,route_9,4520.8378139
N_79357,car,route_9,4521.5723656
N_79422,motorcycle,route_9,4525.1163056
N_79472,motorcycle,route_9,4528.8102106
N_79474,motorcycle,route_9,4528.9564752
N_79540,motorcycle,route_9,4533.6159173
N_79518,car,route_10,4533.8373897
N_79648,motorcycle,route_9,4541.3783212
N_79859,motorcycle,route_11,4554.1627696
N_79861,motorcycle,route_11,4554.3107863
N_79874,motorcycle,route_9,4556.2341787
N_79935,car,route_10,4561.9416251
N_79981,motorcycle,route_9,4565.4744912
N_79991,motorcycle,route_9,4565.9912807
N_80064,car,route_9,4577.3698033
N_80154,car,route_11,4577.8130223
N_80229,motorcycle,route_11,4584.0981913
N_80310,car,route_10,4593.3310264
N_80311,car,route_9,4598.2618336
N_80558,car,route_9,4615.4789247
N_80570,truck,route_11,4616.2933513
N_80786,motorcycle,route_11,4632.8021509
N_80793,car,route_10,4633.3960939
N_80805,car,route_10,4634.1361473
N_80914,car,route_9,4645.1689944
N_81319,motorcycle,route_11,4682.2319823
N_81321,motorcycle,route_11,4682.5279826999995
N_81324,motorcycle,route_11,4682.6757378
N_81334,motorcycle,route_11,4683.9366822
N_81348,motorcycle,route_11,4684.9732573
N_81349,car,route_9,4685.2708757
N_81351,car,route_11,4685.2709196999995
N_81496,motorcycle,route_11,4702.5060919
N_81498,motorcycle,route_11,4702.7274759
N_81501,motorcycle,route_11,4703.0947703
N_81503,motorcycle,route_11,4703.241684
N_81504,motorcycle,route_11,4703.4624826
N_81508,motorcycle,route_11,4703.7609937
N_81515,motorcycle,route_11,4704.2074209
N_81533,motorcycle,route_11,4706.2076864
N_81538,motorcycle,route_11,4706.8771914
N_81541,motorcycle,route_11,4707.0253581
N_81640,motorcycle,route_11,4716.2879613
N_81693,motorcycle,route_11,4721.2390448999995
N_81700,motorcycle,route_11,4722.2057161
N_81716,motorcycle,route_11,4724.203638399999
N_81723,motorcycle,route_11,4724.5024789
N_81817,motorcycle,route_11,4732.1184114
N_81820,car,route_9,4732.2706787
N_81853,car,route_9,4734.932251
N_81855,car,route_9,4735.0787019
N_81890,car,route_9,4738.1841253
N_81914,motorcycle,route_11,4740.404101
N_81933,car,route_11,4742.027593299999
N_81936,car,route_11,4742.247966
N_81952,car,route_11,4743.2809784
N_81959,car,route_11,4743.5797836
N_81963,car,route_11,4743.7289144999995
N_81964,car,route_10,4743.8032843
N_81974,car,route_9,4744.247894
N_81981,motorcycle,route_11,4744.5458622999995
N_81993,car,route_10,4745.1413074
N_81999,car,route_10,4745.3632011
N_82010,car,route_10,4746.0310637
N_82016,car,route_10,4746.2520822
N_82021,motorcycle,route_11,4746.4004371
N_82153,car,route_10,4753.0107712
N_82159,car,route_9,4753.232235699999
N_82167,car,route_11,4753.4566502
N_82217,car,route_9,4755.0141795
N_82245,motorcycle,route_11,4755.9006853
N_82254,car,route_9,4756.1211717
N_82268,car,route_9,4756.5638204
N_82274,car,route_9,4756.7111059
N_82311,car,route_11,4757.9648058
N_79777,truck,route_10,4758.5587779
N_82188,car,route_9,4760.1790116
N_82421,car,route_10,4761.5848853
N_82430,car,route_10,4761.736371
N_82455,car,route_10,4762.477218
N_82463,car,route_10,4762.7000784
N_82446,car,route_10,4762.7001381
N_82498,car,route_9,4766.4083328
N_82596,car,route_9,4767.740346
N_82645,truck,route_10,4769.959650899999
N_82650,truck,route_10,4770.5562328999995
N_82664,truck,route_10,4770.7032351
N_82668,car,route_10,4770.7772638999995
N_82669,truck,route_10,4770.8521714
N_82343,car,route_9,4771.0011476
N_82686,car,route_10,4771.3684403
N_82715,truck,route_10,4772.1137714
N_82721,truck,route_10,4772.2605279
N_82740,truck,route_10,4772.6326856999995
N_82750,truck,route_10,4772.9284511
N_82803,truck,route_10,4774.0417302999995
N_82743,car,route_10,4774.4837257
N_82820,truck,route_9,4774.5569932
N_82802,car,route_10,4774.782689199999
N_82823,truck,route_9,4775.0774948
N_82864,car,route_10,4776.2569784
N_82845,car,route_9,4780.7862638999995
N_82888,car,route_10,4781.3089715
N_82986,car,route_10,4781.3090599
N_82989,car,route_10,4781.4585074999995
N_82994,car,route_10,4781.6813885
N_82761,car,route_9,4783.9752344
N_83004,car,route_10,4784.4932416
N_83053,motorcycle,route_11,4785.1599441
N_83065,car,route_10,4786.7896347
N_83059,car,route_10,4786.8639573
N_82988,car,route_9,4789.1535417
N_83094,car,route_10,4789.8939181
N_83168,motorcycle,route_9,4791.743453399999
N_83074,car,route_10,4791.8955294
N_83181,car,route_10,4792.338704
N_83051,car,route_9,4793.8293447
N_83138,car,route_10,4794.490965999999
N_83256,car,route_10,4799.004813
N_83023,car,route_9,4799.0783492
