S_Name,Class,Direction,Time
S_35018,motorcycle,route_3,11505.0963487
S_35163,motorcycle,route_4,11513.6405106
S_35164,motorcycle,route_4,11513.9397246
S_35205,motorcycle,route_3,11538.0940118
S_35250,motorcycle,route_3,11540.3585325
S_35260,motorcycle,route_3,11543.0529664
S_35280,motorcycle,route_3,11557.8859847
S_35313,motorcycle,route_5,11561.813826
S_35377,motorcycle,route_5,11573.2154175
S_35378,motorcycle,route_3,11573.6547899
S_35394,motorcycle,route_3,11577.6590496
S_35443,motorcycle,route_3,11580.6557106
S_35446,car,route_3,11584.9622258
S_35531,car,route_3,11587.221315
S_35535,car,route_3,11587.5823307
S_35434,car,route_3,11591.5197925
S_35575,motorcycle,route_4,11593.3498754
S_35621,car,route_3,11594.1546729
S_35627,car,route_4,11594.6671472
S_35653,motorcycle,route_3,11596.1909758
S_35660,car,route_3,11596.7775799
S_35605,car,route_5,11596.9227534
S_35687,motorcycle,route_3,11598.6749792
S_35701,car,route_5,11598.8984234
S_35718,motorcycle,route_5,11601.2361022
S_35729,motorcycle,route_3,11602.1112361
S_35766,motorcycle,route_3,11604.0145992
S_35768,motorcycle,route_3,11604.1628493
S_35855,motorcycle,route_4,11611.9206462
S_35879,motorcycle,route_3,11614.1138453
S_35953,motorcycle,route_3,11619.8224197
S_35969,motorcycle,route_4,11621.1451983
S_35978,motorcycle,route_4,11622.4617306
S_36080,motorcycle,route_3,11633.2951115
S_36183,motorcycle,route_5,11642.6467601
S_36309,car,route_3,11656.3268049
S_36349,motorcycle,route_5,11665.4583501
S_36338,car,route_3,11665.6042586
S_36376,motorcycle,route_5,11670.2825206
S_36415,car,route_3,11674.3614694
S_36425,car,route_3,11675.7512908
S_36432,car,route_3,11676.1880688
S_36437,car,route_3,11676.4108689
S_36469,motorcycle,route_5,11679.5491234
S_36471,motorcycle,route_5,11679.6933011
S_36501,car,route_3,11682.6173867
S_36545,car,route_3,11687.0684297
S_36555,car,route_3,11688.0934902
S_36557,car,route_3,11688.3118261
S_36575,car,route_3,11690.7295092
S_36578,car,route_3,11690.8771834
S_36581,car,route_3,11691.094594099999
S_36598,car,route_3,11692.7739699
S_36603,car,route_3,11693.3546373
S_36650,car,route_3,11698.4024827
S_36652,car,route_3,11698.621557299999
S_36654,car,route_3,11699.3501205
S_36657,car,route_3,11700.0843266
S_36664,car,route_3,11700.740383
S_36677,car,route_3,11701.8303107
S_36679,car,route_3,11702.2701157
S_36702,car,route_3,11704.4567351
S_36709,car,route_3,11705.0411205
S_36737,car,route_3,11708.9040204
S_36739,car,route_3,11709.2709858
S_36740,car,route_3,11709.4899007
S_36744,car,route_3,11710.5118532
S_36752,car,route_3,11711.0276557
S_36774,car,route_3,11713.4430094
S_36782,car,route_3,11714.7554095
S_36651,car,route_5,11715.6302086
S_36982,car,route_3,11735.2545644
S_36983,car,route_3,11735.8409857
S_36993,car,route_3,11736.3493048
S_37005,motorcycle,route_3,11737.0146245
S_37036,car,route_3,11738.9831762
S_37058,car,route_3,11739.7848764
S_37067,car,route_3,11740.148358299999
S_37074,car,route_3,11740.440976
S_37075,car,route_3,11740.661454
S_37081,car,route_3,11741.0986259
S_37084,car,route_3,11741.462568
S_37129,car,route_3,11744.4611809
S_37151,motorcycle,route_5,11746.5100331
S_37033,car,route_3,11746.8746682
S_37211,motorcycle,route_4,11749.358092
S_37235,car,route_3,11750.8826942
S_37238,car,route_3,11751.2451937
S_37106,car,route_3,11751.8295053
S_37275,motorcycle,route_5,11754.3002357
S_37277,car,route_3,11754.9571516
S_37290,motorcycle,route_5,11758.7434517
S_37310,motorcycle,route_4,11760.7777846
S_37320,motorcycle,route_4,11760.9957878
S_37327,motorcycle,route_5,11764.1910954
S_37379,motorcycle,route_3,11773.8354875
S_37382,motorcycle,route_3,11775.2956853
S_37418,motorcycle,route_3,11777.3953439
S_37482,motorcycle,route_3,11782.853544
S_37510,motorcycle,route_3,11791.5740215
S_37543,motorcycle,route_5,11792.9577998
S_37564,motorcycle,route_5,11795.8037794
S_37611,motorcycle,route_4,11800.9243546
S_37507,car,route_3,11801.0706739
S_37662,motorcycle,route_5,11813.8034247
S_37663,motorcycle,route_5,11814.388822
S_37661,motorcycle,route_5,11814.8265993
S_37677,motorcycle,route_5,11824.6083985
S_37744,motorcycle,route_3,11831.8907722
S_37750,motorcycle,route_3,11832.3294869
S_37810,motorcycle,route_3,11856.2650136
S_37828,motorcycle,route_4,11858.3101057
S_37817,motorcycle,route_5,11860.4992323
S_37863,motorcycle,route_3,11862.5390376
S_37905,motorcycle,route_5,11870.3311478
S_37926,motorcycle,route_5,11875.4314016
S_37991,motorcycle,route_5,11891.3534056
S_38004,motorcycle,route_5,11899.1479424
S_38041,motorcycle,route_5,11902.4249728
S_38029,car,route_5,11907.4463989
S_38098,car,route_5,11909.4984554
S_38103,car,route_5,11910.2293423
S_38109,car,route_5,11910.8141077
S_38084,car,route_5,11914.9841165
S_38149,motorcycle,route_5,11916.0063473
S_38061,car,route_3,11921.4206438
S_38214,car,route_3,11926.0923519
S_38268,motorcycle,route_5,11934.2892997
S_38281,motorcycle,route_4,11936.847221
S_38349,car,route_3,11964.065626399999
S_38429,motorcycle,route_5,11964.2844045
S_38444,motorcycle,route_5,11964.944959299999
S_38448,car,route_3,11965.3870129
S_38452,car,route_3,11965.9766342
S_38475,car,route_3,11967.8705782
S_38478,car,route_3,11968.0903951
S_38492,car,route_3,11969.1282034
S_38579,motorcycle,route_5,11976.0541741
S_38622,car,route_3,11978.4687648
S_38627,car,route_3,11978.6884352
S_38668,car,route_3,11982.165816
S_38694,car,route_3,11983.4841472
S_38771,motorcycle,route_4,11989.296864
S_38833,car,route_4,11993.92982
S_38906,car,route_4,11994.224524
S_38915,car,route_4,11994.5206212
S_38946,car,route_4,11995.5534842
S_38985,car,route_4,11996.735634
S_38995,motorcycle,route_3,11997.2476946
S_39013,car,route_5,11997.9107249
S_39150,car,route_3,12002.6848459
S_39166,car,route_3,12003.0489422
S_39170,motorcycle,route_3,12003.4917407
S_38744,car,route_5,12004.961768
S_39211,car,route_3,12005.9835524
S_39228,motorcycle,route_4,12006.054989799999
S_39257,car,route_5,12008.4479288
S_38745,car,route_5,12010.1647325
S_39299,motorcycle,route_4,12011.4920643
S_38735,car,route_3,12012.5259757
S_39342,motorcycle,route_5,12014.7863961
S_39357,motorcycle,route_3,12014.9387095
S_39362,motorcycle,route_5,12015.2357527
S_39364,car,route_3,12015.5293239
S_39370,car,route_3,12016.0449672
S_39375,motorcycle,route_5,12017.0822418
S_39458,motorcycle,route_3,12031.795841
S_39476,motorcycle,route_3,12034.4357344
S_39499,motorcycle,route_3,12047.9560456
S_39529,motorcycle,route_4,12050.744259
S_39557,motorcycle,route_5,12056.6238739
S_39604,motorcycle,route_3,12063.4252386
S_39637,motorcycle,route_4,12069.65868
S_39662,motorcycle,route_5,12078.8529273
S_39719,motorcycle,route_3,12094.5040618
S_39717,motorcycle,route_3,12095.7382224
S_39730,motorcycle,route_5,12097.9222531
S_39746,motorcycle,route_5,12098.6439894
S_39749,motorcycle,route_3,12099.8110133
S_39765,motorcycle,route_5,12102.5174903
S_39770,motorcycle,route_5,12103.90588
S_39833,motorcycle,route_5,12115.8545185
S_39852,motorcycle,route_5,12123.74096
S_39873,motorcycle,route_3,12125.3472421
S_39915,motorcycle,route_3,12131.8512532
S_39936,motorcycle,route_3,12137.9916446
S_39976,motorcycle,route_3,12141.554973
S_40047,motorcycle,route_5,12149.583921
S_40037,motorcycle,route_3,12151.2659859
S_40056,motorcycle,route_3,12153.0255037
S_40049,motorcycle,route_3,12156.9751485
S_40127,motorcycle,route_5,12159.3152675
S_40131,motorcycle,route_5,12159.388173
S_40171,motorcycle,route_5,12163.5508761
S_40180,motorcycle,route_5,12163.9180587
S_40200,car,route_4,12167.2746213
S_40216,car,route_4,12168.4534178
S_40293,motorcycle,route_3,12179.672234
S_40294,motorcycle,route_5,12180.361823
S_40327,motorcycle,route_4,12182.8035473
S_40330,motorcycle,route_4,12182.97774
S_40358,motorcycle,route_4,12186.421285
S_40369,motorcycle,route_5,12188.1711226
S_40465,motorcycle,route_3,12199.9310441
S_40382,car,route_5,12200.8813832
S_40484,motorcycle,route_3,12200.8814054
S_40511,motorcycle,route_4,12204.46185
S_40513,motorcycle,route_4,12204.6084837
S_40564,motorcycle,route_3,12209.633993899999
S_40566,motorcycle,route_3,12209.8506339
S_40568,motorcycle,route_3,12210.0710341
S_40573,motorcycle,route_4,12211.4544184
S_40574,motorcycle,route_4,12211.672237499999
S_40631,motorcycle,route_3,12237.6375406
S_40742,motorcycle,route_4,12258.7796666
S_40747,motorcycle,route_4,12259.0736845
S_40668,car,route_3,12259.1463234
S_40749,motorcycle,route_4,12259.2186754
S_41031,motorcycle,route_4,12271.1800003
S_41032,motorcycle,route_4,12271.327631
S_40973,motorcycle,route_5,12272.8598046
S_40814,car,route_5,12276.8842953
S_41169,motorcycle,route_3,12278.1198843
S_41178,car,route_5,12278.7761159
S_41219,motorcycle,route_5,12284.6652997
S_41221,motorcycle,route_5,12284.8078477
S_41224,motorcycle,route_5,12284.8842278
S_41227,car,route_3,12285.2473017
S_41226,motorcycle,route_5,12285.3923113
S_41256,motorcycle,route_3,12291.053219
S_41288,car,route_3,12301.4927483
S_41305,car,route_3,12302.364345
S_41343,motorcycle,route_3,12311.5186951
S_41370,motorcycle,route_3,12320.390191
S_41398,motorcycle,route_3,12328.0509742
S_41399,motorcycle,route_3,12328.5598014
S_41396,truck,route_5,12334.3233925
S_41422,car,route_5,12335.6399322
S_41433,motorcycle,route_3,12339.2951218
S_41393,car,route_3,12342.1411887
S_41465,motorcycle,route_3,12348.6425771
S_41474,motorcycle,route_3,12348.862929
S_41445,motorcycle,route_3,12351.7912827
S_41491,motorcycle,route_3,12352.7386971
S_41565,motorcycle,route_3,12360.6306521
S_41586,motorcycle,route_5,12362.9731994
S_41600,motorcycle,route_5,12363.55648
S_41601,motorcycle,route_5,12363.9239999
S_41662,motorcycle,route_3,12372.9112373
S_41694,motorcycle,route_3,12376.7833769
S_41729,motorcycle,route_3,12377.4389956
S_41731,motorcycle,route_3,12377.6600672
S_41734,motorcycle,route_4,12378.0261357
S_41837,motorcycle,route_3,12393.5123226
S_41833,motorcycle,route_3,12394.6033389
S_41850,motorcycle,route_3,12394.9687852
S_41823,car,route_3,12398.985857
S_41902,motorcycle,route_3,12402.4152099
S_41999,motorcycle,route_4,12414.5001814
S_42014,motorcycle,route_5,12416.5417608
S_42019,motorcycle,route_4,12416.9106673
S_42020,motorcycle,route_5,12416.9856433
S_42073,motorcycle,route_5,12421.8867262
S_42075,motorcycle,route_5,12422.2506834
S_42077,motorcycle,route_3,12422.3959367
S_42125,motorcycle,route_4,12426.634483
S_42113,motorcycle,route_5,12427.2914455
S_42159,motorcycle,route_4,12428.6113835
S_42201,motorcycle,route_4,12433.1387234
S_42214,motorcycle,route_5,12433.4338591
S_42175,car,route_5,12442.7957618
S_42349,car,route_5,12446.960447899999
S_42350,car,route_5,12447.4016908
S_42362,car,route_5,12449.081634099999
S_42369,car,route_5,12449.9583253
S_42400,motorcycle,route_3,12455.8767064
S_42401,motorcycle,route_3,12456.0220382
S_42406,motorcycle,route_3,12456.2401945
S_42423,motorcycle,route_3,12458.7923096
S_42445,car,route_5,12463.3850556
S_42460,motorcycle,route_5,12463.7495151
S_42461,motorcycle,route_5,12463.9697867
S_42463,car,route_5,12464.114539
S_42600,motorcycle,route_5,12486.9958427
S_42671,motorcycle,route_4,12495.3157086
S_42774,car,route_4,12509.3226929
S_42726,car,route_4,12512.388048
S_42959,car,route_5,12543.897712599999
S_42964,car,route_5,12544.1153471
S_42968,car,route_5,12544.4044845
S_42981,car,route_5,12545.0635841
S_42984,motorcycle,route_5,12545.355061
S_42987,motorcycle,route_5,12545.723713
S_43032,car,route_5,12547.0401119
S_43184,motorcycle,route_3,12552.3783315
S_43199,motorcycle,route_3,12552.8159673
S_43221,motorcycle,route_5,12553.6162527
S_43268,motorcycle,route_3,12555.8117727
S_43275,motorcycle,route_3,12556.1067788
S_43293,motorcycle,route_3,12559.0965049
S_43310,motorcycle,route_3,12559.2409254
S_43320,motorcycle,route_3,12560.121965
S_43324,motorcycle,route_3,12560.3402444
S_43328,motorcycle,route_3,12560.4836795
S_43335,motorcycle,route_3,12561.0662827
S_43339,motorcycle,route_5,12561.2840806
S_43368,motorcycle,route_3,12565.2102079
S_43380,motorcycle,route_5,12568.68926
S_43410,motorcycle,route_3,12585.3013188
S_43409,motorcycle,route_3,12585.4466572
S_43445,motorcycle,route_3,12613.3245915
S_43472,motorcycle,route_5,12620.8030825
S_43502,motorcycle,route_3,12629.2115154
S_43506,motorcycle,route_5,12629.4999717
S_43517,motorcycle,route_5,12629.7163667
S_43534,motorcycle,route_3,12631.7545414
S_43546,motorcycle,route_5,12632.6171322
S_43524,car,route_3,12633.2723665
S_43572,car,route_3,12634.731494
S_43580,car,route_3,12635.2435266
S_43562,motorcycle,route_3,12635.5319398
S_43626,motorcycle,route_5,12640.195553
S_43654,motorcycle,route_5,12645.3476711
S_43709,motorcycle,route_5,12653.4116614
S_43716,motorcycle,route_5,12653.8511295
S_43717,motorcycle,route_5,12653.9957325
S_43712,motorcycle,route_3,12654.5801729
S_43775,motorcycle,route_3,12660.256485
S_43767,motorcycle,route_3,12660.6926728
S_43785,motorcycle,route_5,12660.8368011
S_43809,motorcycle,route_4,12662.808928
S_43796,motorcycle,route_3,12663.5354973
S_43819,car,route_3,12666.7481482
S_43874,motorcycle,route_4,12667.9153394
S_43896,car,route_3,12669.3729443
S_43902,car,route_3,12669.7312091
S_43956,motorcycle,route_4,12673.9556964
S_43958,motorcycle,route_4,12674.1781507
S_43960,motorcycle,route_4,12674.4715503
S_43961,motorcycle,route_4,12674.6924872
S_44015,motorcycle,route_5,12683.5746158
S_44028,motorcycle,route_3,12684.3779094
S_44031,motorcycle,route_4,12684.8849122
S_44032,motorcycle,route_3,12685.7600391
S_44113,motorcycle,route_3,12696.6796584
S_44149,motorcycle,route_3,12700.3592332
S_44186,motorcycle,route_3,12703.1885555
S_44199,motorcycle,route_4,12703.6224948
S_44226,motorcycle,route_3,12705.9578878
S_44265,motorcycle,route_5,12709.1191232
S_44349,motorcycle,route_3,12720.140098
S_44358,motorcycle,route_3,12720.43151
S_44362,motorcycle,route_3,12720.7222021
S_44361,motorcycle,route_5,12721.4565291
S_44373,car,route_4,12725.1129406
S_44396,car,route_4,12726.7266619
S_44399,car,route_4,12726.9472115
S_44343,car,route_5,12729.1437982
S_44430,motorcycle,route_3,12729.3625179
S_44440,motorcycle,route_4,12730.0197077
S_44451,car,route_5,12730.6826422
S_44453,car,route_5,12730.8288294
S_44457,car,route_5,12731.1224861
S_44449,motorcycle,route_3,12731.4142422
S_44482,car,route_5,12733.903503
S_44486,car,route_5,12734.3417873
S_44491,car,route_5,12734.6334906
S_44356,car,route_3,12737.6000413
S_45076,motorcycle,route_4,12831.6072941
S_45082,motorcycle,route_4,12831.7534454
S_45343,motorcycle,route_4,12849.281325599999
S_45379,motorcycle,route_3,12852.6816693
S_45386,motorcycle,route_3,12853.9169896
S_45408,motorcycle,route_3,12856.5190098
S_45427,motorcycle,route_3,12858.9042119
S_45446,motorcycle,route_3,12861.7301442
S_45454,motorcycle,route_4,12863.6107901
S_45476,motorcycle,route_3,12866.9568724
S_45484,motorcycle,route_3,12874.1360643
S_45509,motorcycle,route_3,12877.986462
S_45513,motorcycle,route_5,12878.7814504
S_45522,motorcycle,route_3,12880.6650998
S_45532,motorcycle,route_3,12880.7370578
S_45527,motorcycle,route_5,12881.8276423
S_45544,motorcycle,route_3,12881.8277031
S_45574,motorcycle,route_3,12889.2909289
S_45582,motorcycle,route_5,12889.585198
S_45603,motorcycle,route_3,12891.402119
S_45621,motorcycle,route_5,12892.5697952
S_45628,motorcycle,route_3,12892.7159205
S_45645,motorcycle,route_5,12894.979345
S_45670,truck,route_5,12906.706454699999
S_45683,car,route_5,12907.7221125
S_45669,motorcycle,route_3,12908.0107575
S_45684,car,route_5,12908.0829011
S_45672,car,route_3,12910.8385209
S_45723,motorcycle,route_3,12916.5033653
S_45709,motorcycle,route_5,12917.453223
S_45768,motorcycle,route_3,12925.9711199
S_45807,motorcycle,route_5,12932.3702342
S_45824,motorcycle,route_3,12935.1242135
S_45842,motorcycle,route_4,12938.8221611
S_45850,motorcycle,route_4,12939.2607678
S_45909,motorcycle,route_5,12950.6552
S_45903,motorcycle,route_3,12952.6184827
S_45942,motorcycle,route_3,12958.2305114
S_45979,motorcycle,route_3,12961.1480875
S_45955,motorcycle,route_5,12961.22111
S_46001,motorcycle,route_5,12961.589166
S_46008,motorcycle,route_5,12965.2247164
S_46058,motorcycle,route_4,12967.7797737
S_46072,motorcycle,route_4,12968.004883399999
S_46169,motorcycle,route_3,12976.1373704
S_46168,motorcycle,route_4,12976.4999799
S_46173,motorcycle,route_3,12976.5000006
S_46176,motorcycle,route_4,12976.6446149
S_46191,car,route_5,12986.2511117
S_46243,motorcycle,route_3,12989.979124899999
S_46298,motorcycle,route_3,12996.9075408
S_46299,motorcycle,route_3,12997.273365
S_46324,motorcycle,route_3,13004.9251294
S_46334,motorcycle,route_3,13008.4975552
S_46387,motorcycle,route_3,13015.1265977
S_46406,motorcycle,route_3,13017.6024462
S_46408,motorcycle,route_3,13018.0403921
S_46410,motorcycle,route_4,13018.2612363
S_46476,motorcycle,route_4,13034.0030368
S_46479,motorcycle,route_4,13034.3709514
S_46481,motorcycle,route_4,13034.5171839
S_46506,motorcycle,route_4,13039.5446636
S_46524,motorcycle,route_4,13041.9251405
S_46527,motorcycle,route_4,13042.3704046
S_46557,motorcycle,route_3,13048.7712164
S_46568,motorcycle,route_5,13050.9333891
S_46571,motorcycle,route_5,13051.2309129
S_46575,motorcycle,route_5,13051.4556153
S_46652,motorcycle,route_4,13059.958425
S_46655,motorcycle,route_4,13060.2540603
S_46659,motorcycle,route_4,13060.701825099999
S_46688,motorcycle,route_4,13063.7610258
S_46738,motorcycle,route_3,13067.4155461
S_46755,motorcycle,route_3,13069.071146
S_46742,motorcycle,route_3,13069.8229011
S_46776,motorcycle,route_3,13070.873679
S_46785,motorcycle,route_3,13072.7453585
S_46744,motorcycle,route_3,13074.3880252
S_46818,motorcycle,route_3,13074.8344519
S_46820,motorcycle,route_3,13075.2802282
S_46835,motorcycle,route_3,13077.0139421
S_46859,motorcycle,route_4,13078.8556567
S_46908,motorcycle,route_5,13083.7713614
S_46910,motorcycle,route_5,13084.0254257
S_47030,motorcycle,route_4,13099.6273103
S_47078,car,route_4,13116.475134799999
S_47509,motorcycle,route_4,13142.1132812
S_47492,motorcycle,route_5,13142.1845537
S_47250,car,route_3,13142.6963471
S_47569,motorcycle,route_3,13149.1829181
S_47554,car,route_3,13152.6023727
S_47633,motorcycle,route_5,13160.2342352
S_47636,car,route_3,13164.3671741
S_47664,motorcycle,route_3,13165.7488637
S_47737,motorcycle,route_5,13213.398855
S_47742,motorcycle,route_3,13218.7322675
S_47774,motorcycle,route_5,13224.7524243
S_47801,motorcycle,route_5,13233.2927634
S_47806,motorcycle,route_3,13234.4229924
S_47819,motorcycle,route_3,13235.5408437
S_47836,motorcycle,route_3,13240.0703497
S_47855,motorcycle,route_3,13240.4466623
S_47862,motorcycle,route_3,13240.8935095
S_47875,motorcycle,route_3,13242.4531104
S_47918,motorcycle,route_3,13250.0386021
S_47967,motorcycle,route_3,13254.0012043
S_47974,motorcycle,route_3,13254.4405537
S_47934,car,route_3,13254.514036
S_47963,motorcycle,route_5,13258.4263917
S_47998,motorcycle,route_5,13258.7913608
S_47997,motorcycle,route_3,13259.1606853
S_48033,motorcycle,route_3,13263.855811899999
S_48050,motorcycle,route_3,13269.9588532
S_48085,motorcycle,route_3,13272.0250957
S_48044,car,route_5,13273.1308074
S_48124,motorcycle,route_5,13279.8433319
S_48140,motorcycle,route_3,13279.9912496
S_48194,motorcycle,route_4,13282.729053
S_48231,motorcycle,route_3,13286.1343664
S_48235,motorcycle,route_3,13286.3567046
S_48236,motorcycle,route_3,13286.7232901
S_48238,motorcycle,route_3,13287.0953616
S_48232,motorcycle,route_5,13287.1701137
S_48287,motorcycle,route_4,13300.6781836
S_48382,motorcycle,route_3,13320.4543561
S_48405,motorcycle,route_3,13321.1253837
S_48407,motorcycle,route_3,13322.4660592
S_48430,motorcycle,route_3,13323.0610399
S_48355,car,route_4,13323.2098035
S_48438,motorcycle,route_3,13323.5141109
S_48467,motorcycle,route_3,13326.1210699
S_48482,motorcycle,route_4,13327.0832488
S_48488,motorcycle,route_5,13332.9773018
S_48584,motorcycle,route_3,13344.6961808
S_48643,motorcycle,route_5,13356.5254806
S_48664,motorcycle,route_3,13362.5010211
S_48793,motorcycle,route_5,13379.587461699999
S_48930,motorcycle,route_4,13399.2682154
S_48959,motorcycle,route_4,13402.77613
S_48968,motorcycle,route_4,13404.0425682
S_48965,motorcycle,route_5,13405.0845016
S_49139,motorcycle,route_4,13421.2475981
S_48949,car,route_3,13422.4493173
S_49291,motorcycle,route_4,13425.8096231
S_49307,motorcycle,route_4,13426.4824111
S_49334,motorcycle,route_3,13428.861769699999
S_49367,motorcycle,route_3,13431.023834
S_49374,motorcycle,route_3,13431.9186128
S_49411,motorcycle,route_3,13442.6426897
S_49415,motorcycle,route_5,13442.7161558
S_49409,motorcycle,route_3,13443.0149805
S_49426,car,route_3,13443.6099634
S_49445,motorcycle,route_5,13448.8314317
S_49456,motorcycle,route_3,13450.1754251
S_49449,car,route_5,13451.291019799999
S_49485,motorcycle,route_3,13451.3646888
S_49494,car,route_5,13452.1850995
S_49495,car,route_3,13453.454263399999
S_49531,motorcycle,route_3,13455.3188972
S_49536,motorcycle,route_3,13455.468306
S_49538,car,route_3,13455.6941961
S_49544,motorcycle,route_5,13456.8853746
S_49549,motorcycle,route_5,13457.0332552
S_49557,car,route_5,13457.476668199999
S_49569,motorcycle,route_3,13458.9691792
S_49571,motorcycle,route_3,13459.044851
S_49566,car,route_3,13460.6773451
S_49589,motorcycle,route_3,13461.1217107
S_49604,car,route_3,13462.3901435
S_49630,motorcycle,route_3,13464.847901699999
S_49662,motorcycle,route_5,13485.0864336
S_49663,motorcycle,route_5,13485.3037563
S_49676,motorcycle,route_4,13487.9378546
S_49681,car,route_3,13491.6762549
S_49722,motorcycle,route_3,13495.9916068
S_49739,motorcycle,route_3,13503.5913183
S_49752,motorcycle,route_5,13507.6157467
S_49754,motorcycle,route_5,13508.1493088
S_49782,motorcycle,route_5,13513.3688067
S_49802,motorcycle,route_5,13516.735492
S_49808,motorcycle,route_3,13517.2584548
S_49885,motorcycle,route_5,13554.3839549
S_49902,motorcycle,route_5,13558.9889209
S_49915,motorcycle,route_5,13559.4975823
S_49924,motorcycle,route_4,13561.4793069
S_49964,motorcycle,route_5,13565.3524001
S_49989,motorcycle,route_3,13573.3928845
S_50050,motorcycle,route_4,13599.0687309
S_50052,motorcycle,route_4,13599.3918545
S_50082,motorcycle,route_5,13611.7088534
S_50044,car,route_3,13614.1266862
S_50125,motorcycle,route_5,13616.6787993
S_50185,motorcycle,route_3,13623.1820568
S_50191,motorcycle,route_3,13623.5779518
S_50241,motorcycle,route_3,13630.3084646
S_50275,motorcycle,route_3,13631.1968868
S_50288,motorcycle,route_4,13632.7376043
S_50299,motorcycle,route_5,13633.7738572
S_50304,motorcycle,route_3,13634.3312819
S_50268,motorcycle,route_5,13634.4916703
S_50311,car,route_5,13634.7354149
S_50322,motorcycle,route_3,13636.515760799999
S_50390,car,route_3,13640.455139
S_50395,car,route_3,13640.9361408
S_50402,car,route_5,13641.3380835
S_50408,car,route_5,13641.8123244
S_50434,motorcycle,route_4,13643.9705355
S_50262,car,route_3,13644.2076515
S_50442,motorcycle,route_4,13644.2077054
S_50471,car,route_3,13646.6040121
S_50501,motorcycle,route_3,13649.4866739
S_50517,motorcycle,route_3,13650.20861
S_50522,motorcycle,route_3,13650.8519342
S_50566,motorcycle,route_5,13659.2546259
S_50327,car,route_3,13659.897369799999
S_50557,car,route_5,13665.8272543
S_50631,car,route_5,13666.7027156
S_50642,car,route_3,13667.5020109
S_50661,car,route_3,13669.4145506
S_50662,car,route_5,13671.0393679
S_50731,car,route_5,13683.3336974
S_50739,motorcycle,route_3,13683.6285768
S_50809,car,route_5,13697.8154769
S_50816,car,route_5,13699.0735886
S_50818,car,route_5,13699.4443397
S_50819,car,route_5,13699.5944117
S_50824,car,route_5,13701.0069594
S_50915,car,route_3,13715.3621792
S_50943,car,route_5,13718.4921408
S_50958,car,route_5,13719.7389557
S_50971,car,route_5,13720.5464451
S_50980,car,route_5,13721.277844
S_50972,car,route_5,13722.3823173
S_51040,car,route_5,13723.1214605
S_51032,car,route_5,13723.494279
S_51078,car,route_5,13725.1910873
S_51086,motorcycle,route_3,13725.3414773
S_51101,motorcycle,route_3,13726.0774869
S_51161,motorcycle,route_4,13728.0151975
S_50861,car,route_3,13729.2076858
S_51195,car,route_3,13729.6487734
S_51236,motorcycle,route_4,13731.0652094
S_51240,motorcycle,route_4,13731.2135442
S_51291,motorcycle,route_3,13733.219814
S_51224,motorcycle,route_5,13733.5902872
S_51334,motorcycle,route_3,13734.9903619
S_51405,motorcycle,route_3,13737.8819296
S_51352,motorcycle,route_5,13739.6552764
S_51423,motorcycle,route_5,13739.7326194
S_51446,motorcycle,route_3,13742.8158914
S_51466,motorcycle,route_4,13754.1860362
S_51480,motorcycle,route_5,13759.7543007
S_51478,motorcycle,route_3,13762.2819444
S_51516,car,route_3,13770.6600622
S_51535,motorcycle,route_4,13771.9610915
S_51543,motorcycle,route_3,13772.3372978
S_51560,motorcycle,route_3,13773.5328047
S_51563,motorcycle,route_3,13773.6063339
S_51587,motorcycle,route_3,13778.5455609
S_51594,motorcycle,route_3,13779.8881753
S_51595,motorcycle,route_4,13780.4855174
S_51616,motorcycle,route_4,13783.1885756
S_51625,motorcycle,route_5,13786.8489745
S_51640,motorcycle,route_3,13787.1460758
S_51673,motorcycle,route_3,13799.1404636
S_51688,motorcycle,route_5,13805.3242218
S_51709,motorcycle,route_3,13807.7343964
S_51723,motorcycle,route_3,13808.2666303
S_51746,motorcycle,route_5,13810.3125011
S_51795,motorcycle,route_4,13814.3247949
S_51792,motorcycle,route_3,13814.4767552
S_51831,motorcycle,route_4,13816.5266924
S_51834,motorcycle,route_4,13816.7510198
S_51877,motorcycle,route_3,13821.8287932
S_51879,motorcycle,route_3,13821.9814933
S_51886,motorcycle,route_3,13823.0427447
S_51901,motorcycle,route_3,13823.1928237
S_51904,motorcycle,route_3,13823.4193361
S_51928,motorcycle,route_3,13826.2142028
S_51939,motorcycle,route_5,13828.7172941
S_51956,motorcycle,route_5,13829.3977757
S_52015,motorcycle,route_5,13837.0153487
S_52084,motorcycle,route_3,13841.961292599999
S_52090,motorcycle,route_3,13842.266208
S_52083,motorcycle,route_3,13843.4896541
S_52212,motorcycle,route_3,13852.6804722
S_52233,motorcycle,route_3,13853.0634268
S_52188,motorcycle,route_5,13854.2094129
S_52262,motorcycle,route_3,13855.7410686
S_52278,motorcycle,route_3,13856.6536977
S_52285,motorcycle,route_5,13858.2590211
S_52308,motorcycle,route_5,13858.9510785
S_52282,motorcycle,route_3,13859.9487716
S_52239,car,route_5,13864.7790167
S_52383,motorcycle,route_3,13865.7784731
S_52387,motorcycle,route_3,13866.1641197
S_52414,car,route_3,13868.3132894
S_52429,car,route_3,13868.7727521
S_52436,car,route_5,13869.3111618
S_52474,motorcycle,route_3,13874.6788999
S_52485,motorcycle,route_5,13875.2943331
S_52576,motorcycle,route_5,13900.4230649
S_52614,motorcycle,route_3,13910.3895056
S_52616,motorcycle,route_3,13911.3833377
